,Unnamed: 0,Vehicle_ID,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc
3340,5543786,1210,7636,2418,14.701,88.044,0.11,0.0
3197,6391269,1210,7637,2418,14.703,88.055,0.11,0.0
3135,190856,1210,7638,2418,14.706,88.06700000000002,0.11,0.0
3916,7219132,1210,7639,2418,14.708,88.07799999999997,0.11,0.0
3016,5529572,1210,7640,2418,14.71,88.089,0.12,0.0
3212,7574613,1210,7641,2418,14.713,88.101,0.12,0.0
2709,8648796,1210,7642,2418,14.715,88.113,0.11,0.0
2464,5914840,1210,7643,2418,14.717,88.124,0.11,0.0
3015,6406807,1210,7644,2418,14.72,88.135,0.11,0.0
4830,5822700,1210,7645,2418,14.723,88.146,0.11,0.0
3692,7939326,1210,7646,2418,14.725,88.15799999999999,0.11,0.0
4276,7179609,1210,7647,2418,14.728,88.169,0.11,0.0
3337,245588,1210,7648,2418,14.73,88.18,0.11,0.0
3993,2198642,1210,7649,2418,14.733,88.191,0.11,0.0
4149,1622185,1210,7650,2418,14.735,88.20200000000001,0.11,0.0
3748,2649302,1210,7651,2418,14.738,88.214,0.11,0.0
3779,7338745,1210,7652,2418,14.74,88.225,0.11,0.0
2532,2421373,1210,7653,2418,14.742,88.236,0.11,0.0
3434,1926716,1210,7654,2418,14.745,88.24700000000001,0.11,0.0
3536,5495130,1210,7655,2418,14.747,88.259,0.12,0.0
3422,2318760,1210,7656,2418,14.75,88.271,0.11,0.0
3627,5910430,1210,7657,2418,14.752,88.28200000000002,0.11,0.0
4514,6102101,1210,7658,2418,14.755,88.29299999999998,0.11,0.0
4660,2569955,1210,7659,2418,14.758,88.305,0.11,0.0
2539,4091981,1210,7660,2418,14.76,88.316,0.11,0.0
4765,3815609,1210,7661,2418,14.762,88.32700000000001,0.11,0.0
2494,3229338,1210,7662,2418,14.765,88.338,0.11,0.0
4760,7213115,1210,7663,2418,14.767,88.35,0.11,0.0
3428,6358129,1210,7664,2418,14.769,88.361,0.11,0.0
4703,7366431,1210,7665,2418,14.772,88.37200000000001,0.11,0.0
2811,6030158,1210,7666,2418,14.775,88.383,0.11,0.0
3926,8590930,1210,7667,2418,14.777,88.395,0.11,0.0
3625,202870,1210,7668,2418,14.78,88.406,0.11,0.0
4537,3429345,1210,7669,2418,14.782,88.417,0.11,0.0
2593,8428157,1210,7670,2418,14.785,88.429,0.11,0.0
2582,2098050,1210,7671,2418,14.787,88.44,0.11,0.0
4015,2617144,1210,7672,2418,14.79,88.45200000000001,0.11,0.0
3841,7298707,1210,7673,2418,14.792,88.463,0.11,0.0
2989,6218841,1210,7674,2418,14.794,88.47399999999998,0.11,0.0
4801,7369929,1210,7675,2418,14.797,88.485,0.11,0.0
2792,5991045,1210,7676,2418,14.799,88.49700000000001,0.11,0.0
3372,7963401,1210,7677,2418,14.802,88.508,0.11,0.0
3534,4420709,1210,7678,2418,14.804,88.51899999999998,0.11,0.0
2596,8037108,1210,7679,2418,14.807,88.53,0.11,0.0
4750,5661933,1210,7680,2418,14.81,88.542,0.11,0.0
3812,2684627,1210,7681,2418,14.812,88.553,0.11,0.0
2551,6087921,1210,7682,2418,14.814,88.564,0.11,0.0
4313,3453263,1210,7683,2418,14.817,88.575,0.11,0.0
4788,6846746,1210,7684,2418,14.819,88.587,0.12,0.0
3531,5015913,1210,7685,2418,14.821,88.59899999999998,0.11,0.0
2574,8046662,1210,7686,2418,14.824000000000002,88.61,0.11,0.0
3163,1044048,1210,7687,2418,14.826,88.62100000000002,0.11,0.0
3977,8595952,1210,7688,2418,14.829,88.632,0.11,0.0
3345,6360091,1210,7689,2418,14.832,88.64399999999998,0.11,0.0
2891,1208967,1210,7690,2418,14.834,88.655,0.11,0.0
3912,8269388,1210,7691,2418,14.837,88.666,0.11,0.0
3795,8176024,1210,7692,2418,14.839,88.677,0.11,0.0
3947,1261513,1210,7693,2418,14.842,88.689,0.11,0.0
3432,1479670,1210,7694,2418,14.844,88.7,0.11,0.0
3967,2611728,1210,7695,2418,14.845999999999998,88.711,0.11,0.0
3154,3144972,1210,7696,2418,14.849,88.72200000000002,0.11,0.0
4076,1620614,1210,7697,2418,14.851,88.734,0.12,0.0
4092,851835,1210,7698,2418,14.853,88.74600000000002,0.12,0.0
3416,484479,1210,7699,2418,14.856,88.757,0.11,0.0
2490,8515769,1210,7700,2418,14.859000000000002,88.76799999999999,0.11,0.0
4504,7271428,1210,7701,2418,14.862,88.78,0.11,0.0
2742,1417618,1210,7702,2418,14.864,88.791,0.11,0.0
4175,8234251,1210,7703,2418,14.866,88.802,0.11,0.0
3131,7864554,1210,7704,2418,14.869000000000002,88.81299999999997,0.11,0.0
3141,6911064,1210,7705,2418,14.871,88.824,0.11,0.0
2645,7398649,1210,7706,2418,14.873,88.836,0.11,0.0
3575,1775143,1210,7707,2418,14.876,88.84700000000002,0.11,0.0
3741,3255574,1210,7708,2418,14.878,88.85799999999998,0.11,0.0
4203,84123,1210,7709,2418,14.880999999999998,88.869,0.11,0.0
2498,6086869,1210,7710,2418,14.883,88.881,0.11,0.0
4103,6578962,1210,7711,2418,14.886,88.89200000000002,0.11,0.0
3539,8567350,1210,7712,2418,14.889,88.90299999999998,0.11,0.0
3562,5536741,1210,7713,2418,14.890999999999998,88.915,0.12,0.0
3883,8254511,1210,7714,2418,14.893,88.927,0.11,0.0
3181,6061354,1210,7715,2418,14.896,88.93799999999997,0.11,0.0
3057,5781070,1210,7716,2418,14.898,88.949,0.11,0.0
3634,3188928,1210,7717,2418,14.901,88.96,0.11,0.0
3836,2290883,1210,7718,2418,14.903,88.97200000000002,0.11,0.0
3284,3666343,1210,7719,2418,14.905,88.98299999999998,0.11,0.0
4341,7097092,1210,7720,2418,14.908,88.994,0.11,0.0
2877,682026,1210,7721,2418,14.911,89.005,0.11,0.0
4791,8191383,1210,7722,2418,14.913,89.01700000000002,0.11,0.0
4021,7078587,1210,7723,2418,14.916,89.02799999999998,0.11,0.0
3275,4452718,1210,7724,2418,14.918,89.039,0.11,0.0
2967,6019171,1210,7725,2418,14.921,89.05,0.11,0.03
4454,7206915,1210,7726,2418,14.923,89.06200000000003,0.12,0.0
3485,7646194,1210,7727,2418,14.925,89.073,0.12,0.0
2506,8586639,1210,7728,2418,14.928,89.085,0.11,0.0
3555,5910571,1210,7729,2418,14.93,89.096,0.11,0.0
4094,4605046,1210,7730,2418,14.933,89.10700000000001,0.11,0.0
4617,3286721,1210,7731,2418,14.935,89.119,0.11,0.0
3468,4065884,1210,7732,2418,14.938,89.13,0.11,0.0
2798,934424,1210,7733,2418,14.94,89.141,0.11,0.0
4471,2750522,1210,7734,2418,14.943,89.152,0.11,0.0
3745,7339528,1210,7735,2418,14.945,89.164,0.11,0.0
4773,8189268,1210,7736,2418,14.948,89.175,0.11,0.0
3014,5882049,1210,7737,2418,14.95,89.186,0.11,0.0
2561,2095106,1210,7738,2418,14.953,89.197,0.11,0.0
4524,6234410,1210,7739,2418,14.955,89.209,0.11,0.0
4657,4345132,1210,7740,2418,14.957,89.22,0.11,0.0
4542,1556653,1210,7741,2418,14.96,89.23200000000001,0.11,0.0
3914,533086,1210,7742,2418,14.962,89.243,0.11,0.0
2761,8020025,1210,7743,2418,14.965,89.255,0.11,0.0
4417,4307894,1210,7744,2418,14.968,89.266,0.11,0.0
2508,6520277,1210,7745,2418,14.97,89.277,0.11,0.0
4614,3425422,1210,7746,2418,14.973,89.288,0.11,0.0
4824,3803115,1210,7747,2418,14.975,89.29899999999998,0.11,0.0
4199,5163739,1210,7748,2418,14.977,89.311,0.11,0.0
2840,4646402,1210,7749,2418,14.98,89.322,0.11,0.0
4370,8619449,1210,7750,2418,14.982,89.333,0.11,0.0
3334,7480003,1210,7751,2418,14.985,89.344,0.11,0.0
2445,7741708,1210,7752,2418,14.987,89.35600000000002,0.11,0.0
3374,7962916,1210,7753,2418,14.99,89.367,0.11,0.0
2708,5239284,1210,7754,2418,14.992,89.37799999999999,0.11,0.0
2613,224064,1210,7755,2418,14.995,89.39,0.12,0.0
4190,6170399,1210,7756,2418,14.997,89.40100000000002,0.12,0.0
4496,2600948,1210,7757,2418,15.0,89.413,0.11,0.0
2739,4728801,1210,7758,2418,15.002,89.42399999999998,0.11,0.0
3194,4978739,1210,7759,2418,15.005,89.435,0.11,0.0
4606,68599,1210,7760,2418,15.007,89.447,0.11,0.0
4349,620611,1210,7761,2418,15.009,89.458,0.11,0.0
3093,4884305,1210,7762,2418,15.012,89.469,0.11,0.0
3482,157092,1210,7763,2418,15.014,89.48,0.11,0.0
4805,2401883,1210,7764,2418,15.017,89.492,0.11,0.0
2834,139971,1210,7765,2418,15.02,89.50299999999999,0.11,0.0
2469,3234642,1210,7766,2418,15.022,89.514,0.11,0.0
4248,2202747,1210,7767,2418,15.025,89.525,0.11,0.0
2465,1867532,1210,7768,2418,15.027,89.536,0.11,0.0
4724,3964856,1210,7769,2418,15.029000000000002,89.54799999999999,0.12,0.0
2448,239300,1210,7770,2418,15.032,89.56,0.12,0.0
4674,3899661,1210,7771,2418,15.034,89.571,0.11,0.0
4708,6181708,1210,7772,2418,15.037,89.58200000000002,0.11,0.0
3480,5449563,1210,7773,2418,15.039,89.594,0.11,0.0
3704,1061421,1210,7774,2418,15.041,89.605,0.11,0.0
3072,6897040,1210,7775,2418,15.044,89.616,0.11,0.0
4122,4200588,1210,7776,2418,15.047,89.62700000000002,0.11,0.0
3787,6230483,1210,7777,2418,15.049,89.639,0.11,0.0
4484,2752842,1210,7778,2418,15.052,89.65,0.11,0.0
3822,3401415,1210,7779,2418,15.054,89.661,0.11,0.0
2836,4299941,1210,7780,2418,15.057,89.67200000000003,0.11,0.0
4558,8695200,1210,7781,2418,15.059,89.684,0.11,0.0
4754,7214957,1210,7782,2418,15.061,89.695,0.11,0.0
2648,7706796,1210,7783,2418,15.064,89.706,0.11,0.0
3044,7516669,1210,7784,2418,15.066,89.71799999999998,0.11,0.0
4725,5240848,1210,7785,2418,15.068,89.729,0.11,0.0
2458,5914113,1210,7786,2418,15.071,89.741,0.11,0.0
4701,501457,1210,7787,2418,15.074000000000002,89.75200000000002,0.11,0.0
4581,1591407,1210,7788,2418,15.077,89.76299999999998,0.11,0.0
2958,7816580,1210,7789,2418,15.079,89.774,0.11,0.0
4116,8241929,1210,7790,2418,15.081,89.786,0.11,0.0
3957,3983301,1210,7791,2418,15.084,89.79700000000003,0.11,0.0
4692,8354656,1210,7792,2418,15.086,89.80799999999998,0.11,0.0
4380,2544073,1210,7793,2418,15.089,89.819,0.11,0.0
2696,453712,1210,7794,2418,15.091,89.831,0.11,0.0
3282,968705,1210,7795,2418,15.093,89.84200000000001,0.11,0.0
2934,2007313,1210,7796,2418,15.095999999999998,89.853,0.11,0.0
2898,8678923,1210,7797,2418,15.099,89.86399999999998,0.11,0.0
3728,3884432,1210,7798,2418,15.101,89.876,0.12,0.0
4261,5645237,1210,7799,2418,15.104,89.88799999999998,0.12,0.0
3393,1219739,1210,7800,2418,15.106,89.899,0.11,0.0
4376,1135779,1210,7801,2418,15.109000000000002,89.91,0.11,0.0
3402,6883250,1210,7802,2418,15.111,89.92200000000003,0.11,0.0
3734,951612,1210,7803,2418,15.113,89.93299999999998,0.11,0.0
4220,3904058,1210,7804,2418,15.116,89.944,0.11,0.0
4621,7145971,1210,7805,2418,15.118,89.955,0.11,0.0
4323,858355,1210,7806,2418,15.12,89.96600000000002,0.11,0.0
4582,7193056,1210,7807,2418,15.123,89.978,0.11,0.0
3005,9748,1210,7808,2418,15.126,89.98899999999998,0.11,0.0
2955,6403854,1210,7809,2418,15.129,90.0,0.11,0.0
2748,7435498,1210,7810,2418,15.130999999999998,90.01100000000002,0.11,0.0
4461,2751875,1210,7811,2418,15.133,90.023,0.11,0.0
2819,8423641,1210,7812,2418,15.136,90.03399999999998,0.12,0.0
4611,756503,1210,7813,2418,15.138,90.046,0.11,0.0
3846,744926,1210,7814,2418,15.140999999999998,90.057,0.11,0.0
3429,6357976,1210,7815,2418,15.143,90.069,0.11,0.0
3528,1929442,1210,7816,2418,15.145,90.08,0.11,0.0
4100,4801348,1210,7817,2418,15.148,90.091,0.11,0.0
3256,195753,1210,7818,2418,15.15,90.102,0.11,0.0
4689,6103657,1210,7819,2418,15.153,90.114,0.11,0.0
2525,7455571,1210,7820,2418,15.156,90.125,0.11,0.0
3695,4059673,1210,7821,2418,15.158,90.136,0.11,0.0
4608,1641619,1210,7822,2418,15.161,90.147,0.11,0.0
3713,4400609,1210,7823,2418,15.163,90.159,0.11,0.0
4307,8555140,1210,7824,2418,15.165,90.17,0.11,0.0
4280,5945411,1210,7825,2418,15.168,90.181,0.11,0.0
2803,7438459,1210,7826,2418,15.17,90.192,0.11,0.03
4059,4533168,1210,7827,2418,15.172,90.204,0.12,0.0
3504,2372096,1210,7828,2418,15.175,90.215,0.12,0.0
3283,2916033,1210,7829,2418,15.178,90.227,0.11,0.0
2442,4862165,1210,7830,2418,15.18,90.238,0.11,0.0
3004,1799772,1210,7831,2418,15.183,90.249,0.11,0.0
4279,6564876,1210,7832,2418,15.185,90.261,0.11,0.0
3169,6390387,1210,7833,2418,15.188,90.272,0.11,0.0
2531,5021435,1210,7834,2418,15.19,90.283,0.11,0.0
3031,1378537,1210,7835,2418,15.193,90.294,0.11,0.0
2961,8405422,1210,7836,2418,15.195,90.306,0.11,0.0
2910,7461461,1210,7837,2418,15.197,90.317,0.11,0.0
3365,3212948,1210,7838,2418,15.2,90.328,0.11,0.0
4752,5304611,1210,7839,2418,15.202,90.339,0.11,0.0
3332,1760554,1210,7840,2418,15.205,90.35,0.11,0.0
4469,8599027,1210,7841,2418,15.208,90.362,0.12,0.0
4711,3298791,1210,7842,2418,15.21,90.374,0.12,0.0
3331,7479964,1210,7843,2418,15.213,90.385,0.11,0.0
4500,1262565,1210,7844,2418,15.215,90.396,0.11,0.0
3652,719561,1210,7845,2418,15.217,90.408,0.11,0.0
3220,7567535,1210,7846,2418,15.22,90.419,0.11,0.0
4298,4617604,1210,7847,2418,15.222,90.43,0.11,0.0
4216,7235175,1210,7848,2418,15.224,90.441,0.11,0.0
3222,7551831,1210,7849,2418,15.227,90.453,0.11,0.0
4355,5626585,1210,7850,2418,15.23,90.464,0.11,0.0
4292,1570824,1210,7851,2418,15.232,90.475,0.11,0.0
2831,8518026,1210,7852,2418,15.235,90.486,0.11,0.0
2680,8061510,1210,7853,2418,15.237,90.498,0.11,0.0
4010,3948850,1210,7854,2418,15.24,90.509,0.11,0.0
4232,7326785,1210,7855,2418,15.242,90.52,0.11,0.0
2971,7548766,1210,7856,2418,15.245,90.532,0.12,0.0
4041,5057681,1210,7857,2418,15.247,90.543,0.12,0.0
3523,292334,1210,7858,2418,15.249,90.555,0.11,-0.03
3995,4263907,1210,7859,2418,15.252,90.566,0.11,0.0
4214,4607685,1210,7860,2418,15.254,90.577,0.11,0.0
4157,8154505,1210,7861,2418,15.257,90.588,0.11,0.0
3296,4273704,1210,7862,2418,15.259,90.6,0.11,0.0
3473,6514694,1210,7863,2418,15.262,90.611,0.11,0.0
4449,8209588,1210,7864,2418,15.265,90.622,0.11,0.0
4335,8689031,1210,7865,2418,15.267,90.633,0.11,0.0
2956,4405926,1210,7866,2418,15.269,90.645,0.11,0.0
3166,1988543,1210,7867,2418,15.272,90.656,0.11,0.0
4585,4263219,1210,7868,2418,15.274,90.667,0.11,0.0
2827,3255915,1210,7869,2418,15.276,90.678,0.11,0.0
3525,1859901,1210,7870,2418,15.279000000000002,90.69,0.12,0.0
4394,8208725,1210,7871,2418,15.281,90.702,0.12,0.0
4665,6768704,1210,7872,2418,15.284,90.713,0.11,0.0
4269,8128178,1210,7873,2418,15.287,90.724,0.11,0.0
2911,7539498,1210,7874,2418,15.289,90.736,0.11,0.0
3711,2499698,1210,7875,2418,15.292,90.747,0.11,0.0
3368,5544816,1210,7876,2418,15.294,90.758,0.11,0.0
2566,4932229,1210,7877,2418,15.296,90.769,0.11,0.0
2780,6088584,1210,7878,2418,15.299,90.781,0.11,0.0
3327,3610668,1210,7879,2418,15.300999999999998,90.792,0.11,0.0
3245,6385978,1210,7880,2418,15.304,90.803,0.11,0.0
3578,5440013,1210,7881,2418,15.306,90.814,0.11,0.0
3793,5102417,1210,7882,2418,15.309,90.825,0.11,0.0
3629,29807,1210,7883,2418,15.311,90.837,0.11,0.0
4369,2456367,1210,7884,2418,15.314,90.848,0.11,0.0
3686,3205361,1210,7885,2418,15.317,90.86,0.11,0.0
4677,4537470,1210,7886,2418,15.319,90.871,0.11,0.0
2990,5765328,1210,7887,2418,15.321,90.883,0.11,0.0
4530,6596825,1210,7888,2418,15.324000000000002,90.894,0.11,0.0
4647,387111,1210,7889,2418,15.326,90.905,0.11,0.0
4643,5697111,1210,7890,2418,15.328,90.916,0.11,0.0
4075,8251696,1210,7891,2418,15.331,90.928,0.11,0.0
3593,441483,1210,7892,2418,15.333,90.939,0.11,0.0
2690,1086017,1210,7893,2418,15.336,90.95,0.11,0.0
2560,6950211,1210,7894,2418,15.339,90.961,0.11,0.0
2621,3630106,1210,7895,2418,15.341,90.973,0.11,0.0
2686,6534791,1210,7896,2418,15.344,90.984,0.11,0.0
4043,2733089,1210,7897,2418,15.345999999999998,90.995,0.11,0.0
3092,5399150,1210,7898,2418,15.348,91.006,0.11,0.0
4704,7357325,1210,7899,2418,15.351,91.018,0.12,0.0
2801,570936,1210,7900,2418,15.353,91.03,0.11,0.0
3705,7500117,1210,7901,2418,15.356,91.041,0.11,0.0
4222,8374669,1210,7902,2418,15.358,91.052,0.11,0.0
2897,5461075,1210,7903,2418,15.36,91.063,0.11,0.0
4464,8305311,1210,7904,2418,15.363,91.075,0.11,0.0
3350,946358,1210,7905,2418,15.366,91.086,0.11,0.0
4372,5164832,1210,7906,2418,15.369000000000002,91.097,0.11,0.0
3379,2041586,1210,7907,2418,15.371,91.108,0.11,0.0
3869,7108924,1210,7908,2418,15.373,91.12,0.11,0.0
3935,610938,1210,7909,2418,15.376,91.131,0.11,0.0
3893,8309840,1210,7910,2418,15.378,91.142,0.11,0.0
3784,5329428,1210,7911,2418,15.38,91.153,0.11,0.0
4006,3507003,1210,7912,2418,15.383,91.165,0.11,0.0
4399,8082698,1210,7913,2418,15.385,91.176,0.11,0.0
3161,4902612,1210,7914,2418,15.388,91.188,0.12,0.0
2854,5476538,1210,7915,2418,15.39,91.199,0.11,0.0
4628,781169,1210,7916,2418,15.393,91.211,0.11,0.0
3464,7462110,1210,7917,2418,15.396,91.222,0.11,0.0
4405,2669134,1210,7918,2418,15.398,91.233,0.11,0.0
4673,1696312,1210,7919,2418,15.4,91.244,0.11,0.0
4256,8469434,1210,7920,2418,15.403,91.256,0.11,0.0
2674,3275939,1210,7921,2418,15.405,91.267,0.11,0.0
4300,3932412,1210,7922,2418,15.408,91.278,0.11,0.0
2717,2775154,1210,7923,2418,15.41,91.289,0.11,0.0
4056,7140347,1210,7924,2418,15.412,91.3,0.11,0.0
2505,5551920,1210,7925,2418,15.415,91.312,0.11,0.0
3622,4297258,1210,7926,2418,15.418,91.323,0.11,0.0
3894,6116974,1210,7927,2418,15.42,91.334,0.11,0.0
2463,1436043,1210,7928,2418,15.423,91.346,0.12,0.0
3285,6984972,1210,7929,2418,15.425,91.357,0.12,0.0
4637,6852129,1210,7930,2418,15.428,91.369,0.11,0.0
4123,8142216,1210,7931,2418,15.43,91.38,0.11,0.0
3955,4790760,1210,7932,2418,15.432,91.391,0.11,0.0
3762,521147,1210,7933,2418,15.435,91.403,0.11,0.0
4591,4305984,1210,7934,2418,15.437,91.414,0.11,0.0
4472,3816919,1210,7935,2418,15.44,91.425,0.11,0.0
3592,7924553,1210,7936,2418,15.442,91.436,0.11,0.0
3061,170937,1210,7937,2418,15.445,91.448,0.11,0.0
3744,8309480,1210,7938,2418,15.447,91.459,0.11,0.0
4260,4795595,1210,7939,2418,15.45,91.47,0.11,0.0
2642,1898133,1210,7940,2418,15.452,91.481,0.11,0.0
3796,6312059,1210,7941,2418,15.455,91.493,0.11,0.0
3041,7802311,1210,7942,2418,15.457,91.504,0.11,0.0
2948,1464186,1210,7943,2418,15.46,91.515,0.11,0.0
3189,2313852,1210,7944,2418,15.462,91.527,0.11,0.0
4509,500288,1210,7945,2418,15.464,91.538,0.11,0.0
3821,8121064,1210,7946,2418,15.467,91.55,0.11,0.0
3824,7331743,1210,7947,2418,15.469,91.561,0.11,0.0
3889,3476801,1210,7948,2418,15.472,91.572,0.11,0.0
4001,1283333,1210,7949,2418,15.474,91.583,0.11,0.0
3476,4652988,1210,7950,2418,15.477,91.595,0.11,0.0
2499,7457474,1210,7951,2418,15.48,91.606,0.11,0.0
3778,3379460,1210,7952,2418,15.482,91.617,0.11,0.0
4843,6575255,1210,7953,2418,15.484000000000002,91.628,0.11,0.0
3781,5591629,1210,7954,2418,15.487,91.64,0.11,0.0
4815,4346825,1210,7955,2418,15.489,91.651,0.11,0.0
3191,2481563,1210,7956,2418,15.492,91.662,0.11,0.0
4535,2297894,1210,7957,2418,15.494000000000002,91.674,0.12,0.0
3254,4129696,1210,7958,2418,15.496,91.685,0.12,0.0
3999,1321058,1210,7959,2418,15.499,91.697,0.11,0.0
2670,6328262,1210,7960,2418,15.502,91.708,0.11,0.0
4025,6250714,1210,7961,2418,15.504,91.719,0.11,0.0
2895,6967561,1210,7962,2418,15.507,91.731,0.11,0.0
4596,4583304,1210,7963,2418,15.509,91.742,0.11,0.0
4846,5082114,1210,7964,2418,15.512,91.753,0.11,0.0
3251,6996975,1210,7965,2418,15.514,91.764,0.11,0.0
3532,5541282,1210,7966,2418,15.515999999999998,91.775,0.11,0.0
4326,6242478,1210,7967,2418,15.519,91.787,0.11,0.0
3949,6179857,1210,7968,2418,15.521,91.798,0.11,0.0
2812,8010526,1210,7969,2418,15.524,91.809,0.11,0.0
3412,8452472,1210,7970,2418,15.526,91.82,0.11,0.0
3527,7018339,1210,7971,2418,15.529000000000002,91.832,0.11,0.0
4688,8306106,1210,7972,2418,15.532,91.843,0.12,0.0
3632,5394214,1210,7973,2418,15.534,91.855,0.11,0.0
4377,2278918,1210,7974,2418,15.536,91.866,0.11,0.0
3769,7337258,1210,7975,2418,15.539,91.878,0.11,0.0
4386,6171673,1210,7976,2418,15.541,91.889,0.11,0.0
3980,5850919,1210,7977,2418,15.544,91.9,0.11,0.0
3369,6510080,1210,7978,2418,15.546,91.911,0.11,0.0
3876,400028,1210,7979,2418,15.548,91.923,0.11,0.0
3581,7933692,1210,7980,2418,15.550999999999998,91.934,0.11,0.0
