,Unnamed: 0,Vehicle_ID,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc
12168,374008,2435,8948,2286,30.692,112.597,6.77,3.42
13603,6379931,2435,8949,2286,30.692,113.311,7.0,0.64
13526,3175465,2435,8950,2286,30.693,114.022,7.03,-0.29
12833,165755,2435,8951,2286,30.693,114.723,7.01,-0.16
14158,4698670,2435,8952,2286,30.694000000000006,115.422,7.0,0.0
13154,4918012,2435,8953,2286,30.695,116.122,7.0,0.0
13209,4283880,2435,8954,2286,30.696,116.822,7.0,0.0
13254,3146536,2435,8955,2286,30.696,117.522,7.0,0.0
13491,2016165,2435,8956,2286,30.697,118.222,7.0,0.0
13045,1411683,2435,8957,2286,30.698,118.922,7.0,0.0
12590,2586296,2435,8958,2286,30.699,119.622,7.0,0.0
13796,6945077,2435,8959,2286,30.699,120.322,7.0,0.0
12865,5761017,2435,8960,2286,30.7,121.022,7.0,0.0
13853,3270147,2435,8961,2286,30.701,121.719,7.03,0.45
12605,3438910,2435,8962,2286,30.702,122.428,7.04,-0.03
11972,7056648,2435,8963,2286,30.702,123.152,6.83,-3.29
13595,6404865,2435,8964,2286,30.723000000000006,123.849,6.26,-8.12
13714,220520,2435,8965,2286,30.697,124.45,5.24,-11.2
12799,1134993,2435,8966,2286,30.6,124.903,3.9,-11.2
12785,4533738,2435,8967,2286,30.477,125.235,2.68,-10.99
11917,4254080,2435,8968,2286,30.398000000000003,125.402,1.99,-3.64
14134,3249523,2435,8969,2286,30.361,125.53,1.97,4.08
12295,339335,2435,8970,2286,30.38,125.724,2.46,6.96
13348,6990626,2435,8971,2286,30.38,126.029,2.92,3.11
13378,189485,2435,8972,2286,30.38,126.376,2.92,-2.94
13048,1927460,2435,8973,2286,30.382,126.677,2.52,-6.19
13259,1398033,2435,8974,2286,30.381,126.894,2.01,-4.92
14153,6452050,2435,8975,2286,30.381,127.037,1.77,0.0
14059,5706782,2435,8976,2286,30.382,127.182,1.99,4.65
13275,1814397,2435,8977,2286,30.382,127.395,2.48,5.96
11919,1255558,2435,8978,2286,30.382,127.68,2.97,4.41
13081,4953884,2435,8979,2286,30.382,128.019,3.29,1.55
12872,6929983,2435,8980,2286,30.383000000000006,128.369,3.36,-0.26
12947,5197843,2435,8981,2286,30.383000000000006,128.704,3.34,-0.19
13454,2012139,2435,8982,2286,30.383000000000006,129.035,3.36,0.27
14190,3990679,2435,8983,2286,30.383000000000006,129.373,3.37,0.18
13328,5427789,2435,8984,2286,30.383000000000006,129.721,3.28,-1.54
13146,288958,2435,8985,2286,30.384,130.059,2.98,-4.4
12816,1596122,2435,8986,2286,30.384,130.346,2.5,-5.79
12242,620959,2435,8987,2286,30.383000000000006,130.559,2.02,-4.38
12666,4515138,2435,8988,2286,30.384,130.72,1.73,-1.51
13390,1455590,2435,8989,2286,30.384,130.873,1.63,0.2
13773,4070636,2435,8990,2286,30.385,131.035,1.64,0.24
13043,4426641,2435,8991,2286,30.385,131.204,1.65,-0.22
13581,4408853,2435,8992,2286,30.384,131.36700000000002,1.65,0.0
12817,1659319,2435,8993,2286,30.385,131.52,1.75,1.8
12840,952269,2435,8994,2286,30.385,131.696,2.0,3.13
13232,4999258,2435,8995,2286,30.386,131.921,2.18,1.55
13925,3713011,2435,8996,2286,30.386,132.173,2.09,-2.9
13169,6361622,2435,8997,2286,30.386,132.39700000000002,1.63,-7.02
12049,5186111,2435,8998,2286,30.386,132.528,0.97,-7.06
14181,4010735,2435,8999,2286,30.385,132.564,0.48,-3.11
13175,5542042,2435,9000,2286,30.386,132.564,0.0,0.0
13817,2344940,2435,9001,2286,30.386,132.595,0.72,4.77
12797,842686,2435,9002,2286,30.386,132.69,1.16,4.63
13642,3256545,2435,9003,2286,30.385,132.834,1.6,3.79
12991,717503,2435,9004,2286,30.386,133.012,2.04,4.4
13567,1996601,2435,9005,2286,30.386,133.231,2.5,5.28
11923,6779010,2435,9006,2286,30.386,133.513,2.95,4.18
13398,6910913,2435,9007,2286,30.386,133.835,3.33,3.09
12607,3923540,2435,9008,2286,30.387,134.179,3.73,4.19
13393,4044540,2435,9009,2286,30.388,134.564,4.19,5.48
13788,5359881,2435,9010,2286,30.388,135.013,4.66,4.64
12672,2703275,2435,9011,2286,30.389,135.52100000000002,4.98,1.79
13693,3863725,2435,9012,2286,30.389,136.05200000000002,5.0,-1.53
12353,6570252,2435,9013,2286,30.389,136.563,4.69,-4.42
14165,6655490,2435,9014,2286,30.389,137.032,4.1,-7.57
12030,501966,2435,9015,2286,30.389,137.415,3.29,-9.04
13256,5412882,2435,9016,2286,30.39,137.67700000000002,2.61,-5.71
14136,453785,2435,9017,2286,30.39,137.871,2.37,0.44
12440,3501139,2435,9018,2286,30.39,138.082,2.54,4.42
13948,3053986,2435,9019,2286,30.391,138.363,2.85,2.91
13085,2058432,2435,9020,2286,30.391,138.688,2.98,-0.83
12858,1372955,2435,9021,2286,30.392,138.988,2.93,-1.16
14027,1011455,2435,9022,2286,30.391,139.27100000000002,2.84,-0.34
14024,2072800,2435,9023,2286,30.391,139.57,2.6,-3.23
13057,1478469,2435,9024,2286,30.391,139.844,2.03,-8.1
14176,592235,2435,9025,2286,30.389,140.01,1.33,-8.07
13179,209532,2435,9026,2286,30.391,140.056,0.96,-0.43
12422,1121820,2435,9027,2286,30.393,140.084,1.37,9.29
13549,3115218,2435,9028,2286,30.399,140.256,2.37,11.2
14007,4690760,2435,9029,2286,30.392,140.58100000000002,3.18,5.71
12960,4965787,2435,9030,2286,30.392,140.988,3.29,-3.72
13125,6876612,2435,9031,2286,30.392,141.325,2.89,-6.75
13148,677439,2435,9032,2286,30.393,141.55200000000005,2.52,-1.68
13046,3644789,2435,9033,2286,30.393,141.761,2.52,3.18
13377,6706121,2435,9034,2286,30.404,142.03799999999995,2.66,1.08
12907,951447,2435,9035,2286,30.394,142.34,2.57,-3.53
13284,4985735,2435,9036,2286,30.343000000000004,142.585,2.26,-3.92
12517,1257381,2435,9037,2286,30.276,142.77200000000005,2.05,-0.53
12859,4718818,2435,9038,2286,30.224,142.955,2.07,1.88
12982,4106029,2435,9039,2286,30.215,143.173,2.22,1.41
13510,4997840,2435,9040,2286,30.225,143.412,2.31,0.15
12153,3815090,2435,9041,2286,30.225,143.64600000000004,2.32,-0.15
12435,6756822,2435,9042,2286,30.225,143.876,2.31,0.0
13060,4919570,2435,9043,2286,30.225,144.107,2.31,0.0
13412,3657502,2435,9044,2286,30.226,144.338,2.31,0.0
12058,1173739,2435,9045,2286,30.226,144.57,2.3,-0.15
13363,1823236,2435,9046,2286,30.226,144.799,2.28,-0.26
13008,4421514,2435,9047,2286,30.226,145.02,2.31,0.58
12819,3423458,2435,9048,2286,30.226,145.238,2.51,3.08
12130,3475925,2435,9049,2286,30.227,145.483,2.98,6.3
12894,1473414,2435,9050,2286,30.227,145.8,3.66,7.99
12539,4494143,2435,9051,2286,30.228,146.214,4.36,6.56
12024,3461119,2435,9052,2286,30.229,146.705,4.84,3.19
14145,2761583,2435,9053,2286,30.228,147.225,5.04,0.44
13135,1934185,2435,9054,2286,30.229,147.739,5.06,-0.53
13827,5474875,2435,9055,2286,30.229,148.241,5.02,-0.28
12696,6793825,2435,9056,2286,30.23,148.739,5.0,0.0
13849,6948087,2435,9057,2286,30.229,149.239,5.0,0.0
13036,1754739,2435,9058,2286,30.23,149.739,5.0,0.0
12720,3412469,2435,9059,2286,30.231,150.239,5.0,0.0
12280,6824165,2435,9060,2286,30.23,150.739,5.0,0.0
12239,6804441,2435,9061,2286,30.231,151.239,5.0,0.0
12262,6269654,2435,9062,2286,30.231,151.739,5.0,0.0
13772,5032722,2435,9063,2286,30.231,152.239,5.0,0.0
13587,6069560,2435,9064,2286,30.232,152.739,5.0,0.0
12246,1116386,2435,9065,2286,30.232,153.239,4.99,-0.11
12228,3402539,2435,9066,2286,30.233,153.739,4.97,-0.24
11921,1580887,2435,9067,2286,30.232,154.23,5.0,0.53
12442,2441049,2435,9068,2286,30.233,154.718,5.19,2.85
13846,3269536,2435,9069,2286,30.233,155.231,5.62,5.85
13264,6910545,2435,9070,2286,30.234,155.812,6.25,7.27
12951,5437651,2435,9071,2286,30.234,156.481,6.88,5.84
12098,2273661,2435,9072,2286,30.235,157.218,7.31,2.86
13699,3019432,2435,9073,2286,30.235,157.98,7.5,0.55
11948,3811949,2435,9074,2286,30.236,158.739,7.53,-0.24
12128,2391098,2435,9075,2286,30.235,159.49,7.51,-0.14
13100,5372994,2435,9076,2286,30.236,160.239,7.5,0.0
13838,6032084,2435,9077,2286,30.236,160.989,7.5,0.0
13117,5994594,2435,9078,2286,30.237,161.739,7.5,0.0
13854,4176219,2435,9079,2286,30.237,162.489,7.5,0.0
14016,4921869,2435,9080,2286,30.238000000000003,163.239,7.5,0.0
12473,2453321,2435,9081,2286,30.238000000000003,163.989,7.5,0.0
13654,646213,2435,9082,2286,30.239,164.739,7.5,0.0
12613,2141992,2435,9083,2286,30.239,165.489,7.5,0.0
13670,4730274,2435,9084,2286,30.239,166.239,7.5,0.0
14089,782191,2435,9085,2286,30.24,166.99,7.49,-0.21
13251,1831389,2435,9086,2286,30.24,167.739,7.46,-0.4
14183,2808400,2435,9087,2286,30.241,168.47299999999996,7.51,1.03
11986,847923,2435,9088,2286,30.241,169.206,7.83,4.74
14062,3292442,2435,9089,2286,30.242,169.983,8.51,9.19
12714,5933916,2435,9090,2286,30.245,170.865,9.5,11.2
13152,1857371,2435,9091,2286,30.242,171.88299999999995,10.49,9.17
13872,233431,2435,9092,2286,30.243,173.007,11.17,4.72
13058,5217429,2435,9093,2286,30.244,174.173,11.49,1.04
12206,3358946,2435,9094,2286,30.244,175.33900000000003,11.54,-0.39
13195,2339813,2435,9095,2286,30.245,176.49,11.51,-0.21
12981,1404633,2435,9096,2286,30.246,177.639,11.5,0.0
13089,6937155,2435,9097,2286,30.247,178.78900000000004,11.5,0.0
12201,5100203,2435,9098,2286,30.247,179.93900000000005,11.5,0.0
12427,2196481,2435,9099,2286,30.248,181.08900000000003,11.5,0.0
13431,707474,2435,9100,2286,30.249,182.239,11.5,0.0
13301,6018821,2435,9101,2286,30.249,183.389,11.5,0.0
12325,6183094,2435,9102,2286,30.249,184.539,11.5,0.0
13663,4730144,2435,9103,2286,30.25,185.689,11.5,0.0
12595,1553687,2435,9104,2286,30.251,186.83900000000003,11.5,0.0
11918,4825564,2435,9105,2286,30.252,187.989,11.5,0.0
12236,4531351,2435,9106,2286,30.252,189.139,11.5,0.02
13274,3143509,2435,9107,2286,30.253,190.29,11.5,-0.06
12461,4624674,2435,9108,2286,30.254,191.441,11.48,-0.28
13707,5702104,2435,9109,2286,30.255,192.59,11.44,-0.58
14148,3891554,2435,9110,2286,30.255,193.732,11.37,-0.73
12640,5947391,2435,9111,2286,30.256,194.865,11.31,-0.59
13087,4156759,2435,9112,2286,30.256,195.991,11.27,-0.29
13330,1993147,2435,9113,2286,30.257,197.115,11.25,-0.05
12953,2022843,2435,9114,2286,30.258000000000006,198.239,11.25,0.02
12750,865552,2435,9115,2286,30.258000000000006,199.364,11.25,0.0
12267,2629465,2435,9116,2286,30.259,200.489,11.25,0.0
13725,5140535,2435,9117,2286,30.259,201.614,11.25,0.0
13270,1043395,2435,9118,2286,30.26,202.739,11.25,0.04
12227,1647636,2435,9119,2286,30.261,203.864,11.26,0.09
12287,5607213,2435,9120,2286,30.261,204.99,11.26,0.05
13632,4991430,2435,9121,2286,30.262,206.117,11.26,-0.03
11987,1581202,2435,9122,2286,30.262,207.24400000000003,11.26,-0.09
13821,682716,2435,9123,2286,30.262,208.36900000000003,11.25,-0.05
13200,6880419,2435,9124,2286,30.263,209.49400000000003,11.25,0.0
12315,2533827,2435,9125,2286,30.263,210.615,11.28,0.51
12661,5841747,2435,9126,2286,30.264,211.757,11.23,-1.0
13139,2850360,2435,9127,2286,30.264,212.906,10.83,-6.05
13147,993342,2435,9128,2286,30.289,213.985,9.9,-11.2
13831,6691003,2435,9129,2286,30.24,214.905,8.61,-11.2
12454,1126283,2435,9130,2286,30.117,215.687,7.63,-7.0
12925,6415413,2435,9131,2286,29.94,216.335,7.53,5.0
12681,6563524,2435,9132,2286,29.848000000000006,217.077,8.34,11.2
12357,883957,2435,9133,2286,29.815,217.965,9.5,11.2
12664,5265430,2435,9134,2286,29.866,219.007,10.37,5.64
11981,6846725,2435,9135,2286,29.892,220.106,10.74,0.88
13115,6083729,2435,9136,2286,29.918000000000006,221.197,10.78,-0.52
13446,4419542,2435,9137,2286,29.942,222.269,10.75,0.0
13728,5988372,2435,9138,2286,29.968000000000004,223.344,10.75,0.0
13964,6727098,2435,9139,2286,29.994,224.419,10.75,0.0
12433,4355033,2435,9140,2286,30.019,225.49400000000003,10.75,0.0
13123,1070947,2435,9141,2286,30.044,226.569,10.75,0.0
12142,1146215,2435,9142,2286,30.07,227.644,10.75,0.0
11969,3322377,2435,9143,2286,30.095,228.719,10.75,0.0
13750,5748741,2435,9144,2286,30.121,229.794,10.75,0.0
14060,147369,2435,9145,2286,30.147,230.867,10.76,0.23
12954,5394934,2435,9146,2286,30.171,231.967,10.58,-3.0
13212,829067,2435,9147,2286,30.197,233.057,9.75,-11.2
12328,358488,2435,9148,2286,30.227,233.919,8.04,-11.2
12791,748955,2435,9149,2286,30.196,234.593,5.66,-11.2
12167,2128236,2435,9150,2286,30.137,235.05,3.22,-11.2
14046,1921120,2435,9151,2286,30.074,235.307,1.63,-10.11
13329,1965803,2435,9152,2286,30.007,235.33,1.31,3.57
12140,5922549,2435,9153,2286,29.977,235.428,1.9,10.61
12383,1636799,2435,9154,2286,29.987,235.68,2.74,8.09
13859,1493129,2435,9155,2286,29.987,236.045,3.19,0.43
14149,5372156,2435,9156,2286,29.987,236.41,2.97,-5.47
13999,6653874,2435,9157,2286,29.987,236.698,2.29,-8.21
13794,6526719,2435,9158,2286,29.987,236.891,1.47,-8.8
13652,1432660,2435,9159,2286,29.999,236.981,0.73,-6.52
12055,1101810,2435,9160,2286,29.825,236.998,0.25,-3.05
13196,1929647,2435,9161,2286,29.579,236.998,0.0,0.0
13136,4545417,2435,9162,2286,29.203000000000007,236.998,0.0,0.0
12311,3948870,2435,9163,2286,28.967,236.998,0.0,0.0
11927,852332,2435,9164,2286,28.812,236.998,0.0,0.0
12588,3337886,2435,9165,2286,28.848000000000006,236.998,0.0,0.0
13022,281455,2435,9166,2286,28.872,236.998,0.0,0.0
12444,519140,2435,9167,2286,28.897,236.998,0.0,0.0
13804,3632368,2435,9168,2286,28.922,236.998,0.0,0.0
13052,5236345,2435,9169,2286,28.947,236.998,0.0,0.0
12550,2292863,2435,9170,2286,28.973000000000006,236.998,0.0,0.0
13524,1955339,2435,9171,2286,28.998,236.998,0.0,0.0
12848,3199009,2435,9172,2286,29.023000000000003,236.998,0.0,0.0
12587,1108384,2435,9173,2286,29.048,236.998,0.0,0.0
12028,909000,2435,9174,2286,29.073,236.998,0.0,0.0
12178,4372347,2435,9175,2286,29.098000000000006,236.998,0.0,0.0
13700,3033998,2435,9176,2286,29.124,237.046,1.39,9.5
13327,709653,2435,9177,2286,29.149,237.239,2.19,7.8
12710,5106928,2435,9178,2286,29.174,237.527,2.76,3.27
13847,574091,2435,9179,2286,29.199,237.842,2.98,0.36
12936,3580812,2435,9180,2286,29.224,238.144,3.0,0.0
14157,6342015,2435,9181,2286,29.249,238.444,3.0,0.0
12728,5105163,2435,9182,2286,29.275,238.74400000000003,3.0,0.0
12805,4611884,2435,9183,2286,29.3,239.044,3.0,0.0
13207,6419560,2435,9184,2286,29.325,239.344,3.0,0.0
13934,1878944,2435,9185,2286,29.35,239.644,3.0,0.0
12856,675898,2435,9186,2286,29.375,239.944,3.0,0.0
12376,5298450,2435,9187,2286,29.4,240.24400000000003,3.0,0.0
12944,1468393,2435,9188,2286,29.426,240.544,3.0,0.0
13086,2058656,2435,9189,2286,29.451,240.844,3.0,0.0
13303,1834023,2435,9190,2286,29.476,241.144,3.0,0.0
12850,3199129,2435,9191,2286,29.5,241.444,3.0,0.0
12174,501388,2435,9192,2286,29.525,241.74400000000003,3.0,0.0
13801,134146,2435,9193,2286,29.55,242.044,3.0,0.0
12020,6640677,2435,9194,2286,29.575,242.344,3.0,0.0
13626,3160661,2435,9195,2286,29.601,242.644,3.0,0.0
13490,3677392,2435,9196,2286,29.626,242.944,3.0,0.0
12651,6251225,2435,9197,2286,29.651,243.241,3.02,0.34
13504,429863,2435,9198,2286,29.676,243.548,3.02,-0.08
14132,1731495,2435,9199,2286,29.701,243.864,2.88,-2.33
12202,5954730,2435,9200,2286,29.754,244.134,2.72,-1.64
12008,3925883,2435,9201,2286,29.716,244.356,3.02,5.5
13681,920134,2435,9202,2286,29.626,244.669,4.03,11.2
12116,1578790,2435,9203,2286,29.507,245.176,5.83,11.2
13664,1432831,2435,9204,2286,29.409,245.868,8.02,11.2
13041,293073,2435,9205,2286,29.401,246.748,9.84,11.2
13362,5886182,2435,9206,2286,29.477,247.80900000000003,10.99,7.65
12836,2030641,2435,9207,2286,29.527,248.99400000000003,11.5,1.18
13493,6714917,2435,9208,2286,29.578000000000007,250.165,11.56,-0.54
12622,5971400,2435,9209,2286,29.628,251.314,11.53,0.0
13484,1381532,2435,9210,2286,29.678,252.467,11.53,0.0
12678,4238106,2435,9211,2286,29.728,253.611,11.61,1.3
14008,5485432,2435,9212,2286,29.779,254.772,11.8,2.45
13333,5415598,2435,9213,2286,29.829,255.97,11.93,1.19
12190,5059402,2435,9214,2286,29.875,257.183,11.93,-1.15
13903,6861442,2435,9215,2286,29.919,258.382,11.8,-2.46
12701,2604433,2435,9216,2286,29.964,259.54400000000004,11.61,-1.33
11994,851374,2435,9217,2286,30.008000000000006,260.689,11.52,-0.22
13443,2892234,2435,9218,2286,30.053,261.838,11.51,-0.07
12346,1301821,2435,9219,2286,30.097,262.97900000000004,11.6,1.51
13988,2492437,2435,9220,2286,30.16,264.133,11.85,3.59
14128,5021370,2435,9221,2286,30.163,265.339,12.14,3.02
13923,497328,2435,9222,2286,30.135,266.595,12.18,-1.41
12534,6598353,2435,9223,2286,30.036,267.834,11.87,-5.58
14189,5696079,2435,9224,2286,29.956,268.99,11.44,-4.49
12612,6109643,2435,9225,2286,29.924,270.074,11.3,1.35
13418,1042027,2435,9226,2286,29.936,271.172,11.68,6.94
12162,3300806,2435,9227,2286,29.931,272.357,12.45,9.17
12125,2128570,2435,9228,2286,29.925,273.651,13.33,8.62
13134,1439124,2435,9229,2286,29.918000000000006,275.039,14.1,6.81
14078,2119042,2435,9230,2286,29.912,276.49,14.73,5.71
13441,3169700,2435,9231,2286,29.907,277.991,15.34,5.95
14099,6206932,2435,9232,2286,29.899,279.559,15.89,5.49
14151,4685219,2435,9233,2286,29.893,281.193,16.24,2.37
12068,2526943,2435,9234,2286,29.884,282.855,16.29,-1.58
