,Unnamed: 0,Vehicle_ID,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc
10276,7424236,1325,7451,2306,52.352,48.125,0.68,-0.13
11504,1210468,1325,7452,2306,52.371,48.056,0.64,-0.73
11273,1846578,1325,7453,2306,52.38800000000001,47.993,0.53,-1.56
10104,1246462,1325,7454,2306,52.4,47.947,0.35,-1.97
11316,6139612,1325,7455,2306,52.40600000000001,47.924,0.18,-1.57
11088,695578,1325,7456,2306,52.40600000000001,47.918,0.07,-0.74
11113,4300244,1325,7457,2306,52.40600000000001,47.919,0.0,0.12
10430,3270465,1325,7458,2306,52.405,47.919,0.0,-0.06
9848,8561593,1325,7459,2306,52.405,47.917,0.0,0.0
10874,3486298,1325,7460,2306,52.405,47.915,0.0,0.0
11496,8242776,1325,7461,2306,52.405,47.913,0.0,0.0
10617,1719937,1325,7462,2306,52.405,47.911,0.0,0.0
11846,1901943,1325,7463,2306,52.404,47.909,0.0,0.0
9713,8557630,1325,7464,2306,52.404,47.907,0.0,0.03
10016,4403579,1325,7465,2306,52.404,47.905,0.0,0.0
9771,1709392,1325,7466,2306,52.405,47.903,0.0,0.0
9964,482042,1325,7467,2306,52.405,47.901,0.0,0.0
11530,6128582,1325,7468,2306,52.405,47.898,0.0,0.0
10586,4174156,1325,7469,2306,52.405,47.896,0.0,0.0
10833,1872138,1325,7470,2306,52.404,47.895,0.0,0.0
11311,6617800,1325,7471,2306,52.404,47.893,0.0,0.0
10240,7029175,1325,7472,2306,52.404,47.89,0.0,0.0
10839,7800232,1325,7473,2306,52.404,47.88800000000001,0.0,0.0
11579,176281,1325,7474,2306,52.404,47.886,0.0,0.0
9705,2435251,1325,7475,2306,52.404,47.88399999999999,0.0,0.0
11131,5116708,1325,7476,2306,52.404,47.882,0.0,0.0
11188,8309272,1325,7477,2306,52.403,47.88,0.0,0.0
11176,459561,1325,7478,2306,52.403,47.878,0.0,0.0
11453,8426006,1325,7479,2306,52.404,47.87600000000001,0.0,0.0
10882,1131720,1325,7480,2306,52.404,47.874,0.0,0.0
10525,4722280,1325,7481,2306,52.404,47.872,0.0,0.0
10984,6981754,1325,7482,2306,52.404,47.869,0.0,0.0
9893,8205176,1325,7483,2306,52.404,47.867,0.0,0.0
9882,5697398,1325,7484,2306,52.403,47.865,0.0,0.0
11030,256113,1325,7485,2306,52.403,47.863,0.0,0.0
11064,7768782,1325,7486,2306,52.403,47.861,0.0,0.0
10335,8012312,1325,7487,2306,52.403,47.859,0.0,0.0
9667,5616239,1325,7488,2306,52.403,47.857,0.0,0.0
10227,2888074,1325,7489,2306,52.403,47.855,0.0,0.0
10508,6740602,1325,7490,2306,52.403,47.852,0.0,0.0
11480,666593,1325,7491,2306,52.403,47.85,0.0,0.0
10470,5040462,1325,7492,2306,52.403,47.849,0.0,0.0
9719,2676495,1325,7493,2306,52.403,47.847,0.0,0.0
10558,2695180,1325,7494,2306,52.403,47.845,0.0,0.0
10275,8031240,1325,7495,2306,52.403,47.843,0.0,0.0
11690,2361913,1325,7496,2306,52.402,47.84,0.0,0.0
10988,5854892,1325,7497,2306,52.402,47.838,0.0,0.0
10444,7017618,1325,7498,2306,52.402,47.83600000000001,0.0,0.0
11807,801811,1325,7499,2306,52.402,47.834,0.0,0.0
11550,2895190,1325,7500,2306,52.402,47.832,0.0,0.0
10699,4154274,1325,7501,2306,52.402,47.83,0.0,0.0
9961,2110562,1325,7502,2306,52.402,47.828,0.0,0.0
11432,3036707,1325,7503,2306,52.401,47.826,0.0,0.0
9913,5048894,1325,7504,2306,52.401,47.823,0.0,0.03
9724,4721019,1325,7505,2306,52.401,47.82100000000001,0.0,0.03
10689,7409016,1325,7506,2306,52.402,47.819,0.0,0.0
11365,7125611,1325,7507,2306,52.402,47.81800000000001,0.0,0.0
11671,7543021,1325,7508,2306,52.401,47.816,0.0,-0.03
10205,8153482,1325,7509,2306,52.401,47.81399999999999,0.0,0.0
11363,7746176,1325,7510,2306,52.401,47.81100000000001,0.0,0.0
9769,4321927,1325,7511,2306,52.401,47.809,0.0,0.0
10443,2688337,1325,7512,2306,52.401,47.807,0.0,0.0
10247,7031736,1325,7513,2306,52.401,47.805,0.0,0.0
11606,395089,1325,7514,2306,52.4,47.803,0.0,0.0
11350,6788496,1325,7515,2306,52.4,47.801,0.0,0.0
10588,3737882,1325,7516,2306,52.4,47.799,0.0,0.0
10170,6873903,1325,7517,2306,52.4,47.797,0.0,0.0
11394,5289201,1325,7518,2306,52.4,47.795,0.0,0.0
9988,3281603,1325,7519,2306,52.401,47.792,0.0,0.0
10575,6877017,1325,7520,2306,52.401,47.791,0.0,0.0
11162,6695311,1325,7521,2306,52.4,47.789,0.0,0.0
11035,3118363,1325,7522,2306,52.4,47.787,0.0,0.0
9981,8074723,1325,7523,2306,52.4,47.784,0.0,0.0
10054,4659251,1325,7524,2306,52.4,47.782,0.0,0.0
11276,5258863,1325,7525,2306,52.4,47.78,0.0,0.0
10344,3240584,1325,7526,2306,52.4,47.778,0.0,0.0
10880,7815307,1325,7527,2306,52.4,47.776,0.0,0.0
9738,5608345,1325,7528,2306,52.4,47.774,0.0,0.0
9740,497428,1325,7529,2306,52.399,47.772,0.0,0.0
9726,1474584,1325,7530,2306,52.399,47.77,0.0,0.03
9723,6753747,1325,7531,2306,52.399,47.768,0.0,0.0
9731,1379798,1325,7532,2306,52.4,47.76600000000001,0.0,0.0
11435,3839594,1325,7533,2306,52.4,47.76300000000001,0.0,0.0
10842,15050,1325,7534,2306,52.4,47.761,0.0,0.0
10409,8692451,1325,7535,2306,52.4,47.75899999999999,0.0,0.0
11533,7690501,1325,7536,2306,52.399,47.757,0.0,0.0
11214,4245096,1325,7537,2306,52.399,47.755,0.0,0.0
10255,7430543,1325,7538,2306,52.399,47.753,0.0,0.0
9642,4883122,1325,7539,2306,52.399,47.75100000000001,0.0,0.0
10849,8285744,1325,7540,2306,52.399,47.749,0.0,0.0
11788,8441180,1325,7541,2306,52.399,47.746,0.0,0.0
9727,2514301,1325,7542,2306,52.398,47.744,0.0,0.0
11014,774595,1325,7543,2306,52.398,47.743,0.0,0.0
10636,7407795,1325,7544,2306,52.398,47.74100000000001,0.0,0.0
10312,646783,1325,7545,2306,52.398,47.739,0.0,0.0
9678,8086070,1325,7546,2306,52.399,47.736,0.0,0.0
10749,7614900,1325,7547,2306,52.399,47.734,0.0,0.0
9806,7911308,1325,7548,2306,52.398,47.732,0.0,0.0
11860,1160628,1325,7549,2306,52.398,47.73,0.0,0.0
11444,3859678,1325,7550,2306,52.398,47.728,0.0,0.0
10372,6556287,1325,7551,2306,52.398,47.726000000000006,0.0,0.0
11109,3852253,1325,7552,2306,52.398,47.724,0.0,0.0
11780,6039376,1325,7553,2306,52.398,47.722,0.0,0.0
11082,1930542,1325,7554,2306,52.397,47.72,0.0,0.0
11024,6920059,1325,7555,2306,52.397,47.717,0.0,0.0
9851,4463712,1325,7556,2306,52.397,47.715,0.0,0.03
9842,5002604,1325,7557,2306,52.397,47.713,0.0,0.0
10181,4204685,1325,7558,2306,52.397,47.712,0.0,0.0
11468,6949900,1325,7559,2306,52.397,47.71,0.0,-0.03
9753,5572645,1325,7560,2306,52.397,47.708,0.0,0.0
11693,6755226,1325,7561,2306,52.397,47.705,0.0,0.0
10565,294487,1325,7562,2306,52.397,47.703,0.0,0.0
10441,4152369,1325,7563,2306,52.397,47.701,0.0,0.0
11824,3843991,1325,7564,2306,52.397,47.699,0.0,0.0
11545,7707425,1325,7565,2306,52.397,47.697,0.0,0.0
10007,756404,1325,7566,2306,52.396,47.695,0.0,0.0
11677,3672761,1325,7567,2306,52.396,47.69300000000001,0.0,0.0
10203,4492193,1325,7568,2306,52.396,47.691,0.0,0.0
10266,8457844,1325,7569,2306,52.396,47.688,0.0,0.0
10707,4394479,1325,7570,2306,52.396,47.68600000000001,0.0,0.0
10811,3068710,1325,7571,2306,52.396,47.684,0.0,0.0
9684,2513026,1325,7572,2306,52.396,47.682,0.0,0.0
11179,5451930,1325,7573,2306,52.396,47.681,0.0,0.0
11054,2993644,1325,7574,2306,52.396,47.679,0.0,0.0
10296,7327616,1325,7575,2306,52.396,47.676,0.0,0.0
10493,735565,1325,7576,2306,52.396,47.674,0.0,0.0
10656,3710763,1325,7577,2306,52.396,47.672,0.0,0.0
10468,594588,1325,7578,2306,52.396,47.67,0.0,0.0
10264,4005008,1325,7579,2306,52.396,47.668,0.0,0.0
11464,3953643,1325,7580,2306,52.395,47.666,0.0,0.0
9768,6163794,1325,7581,2306,52.395,47.664,0.0,0.0
11769,3405232,1325,7582,2306,52.395,47.662,0.0,0.0
10878,4565895,1325,7583,2306,52.395,47.659,0.0,0.0
10377,2087517,1325,7584,2306,52.395,47.657,0.0,0.0
9972,1774079,1325,7585,2306,52.395,47.655,0.0,0.0
10655,8116729,1325,7586,2306,52.395,47.653,0.0,0.0
10910,74670,1325,7587,2306,52.395,47.651,0.0,0.0
10672,1716967,1325,7588,2306,52.395,47.649,0.0,0.0
10794,8333754,1325,7589,2306,52.395,47.647,0.0,0.0
10435,923210,1325,7590,2306,52.395,47.645,0.0,0.0
10788,4088812,1325,7591,2306,52.395,47.643,0.0,0.0
10947,682364,1325,7592,2306,52.395,47.64100000000001,0.0,0.0
10074,2464519,1325,7593,2306,52.395,47.63800000000001,0.0,0.0
11242,4103111,1325,7594,2306,52.394,47.636,0.0,0.0
10257,1732142,1325,7595,2306,52.394,47.635,0.0,0.0
10892,6589022,1325,7596,2306,52.394,47.633,0.0,0.0
9855,90700,1325,7597,2306,52.394,47.63,0.0,0.0
9720,4376709,1325,7598,2306,52.394,47.628,0.0,0.0
11890,7569906,1325,7599,2306,52.394,47.62600000000001,0.0,0.0
11361,3095445,1325,7600,2306,52.394,47.624,0.0,0.0
10685,8115359,1325,7601,2306,52.394,47.622,0.0,0.0
10953,6607478,1325,7602,2306,52.394,47.62,0.0,0.0
11063,7176858,1325,7603,2306,52.394,47.618,0.0,0.0
11194,1864938,1325,7604,2306,52.394,47.61600000000001,0.0,0.0
9914,2745887,1325,7605,2306,52.393,47.614,0.0,0.0
9749,512208,1325,7606,2306,52.393,47.612,0.0,0.0
10660,1755698,1325,7607,2306,52.393,47.609,0.0,0.0
11376,4684698,1325,7608,2306,52.393,47.607,0.0,0.0
10782,3019158,1325,7609,2306,52.393,47.605,0.0,0.0
10946,1285058,1325,7610,2306,52.393,47.603,0.0,0.0
11489,2916649,1325,7611,2306,52.393,47.601000000000006,0.0,0.0
10362,2076652,1325,7612,2306,52.393,47.599,0.0,0.0
9687,3677590,1325,7613,2306,52.393,47.597,0.0,0.0
11568,6168592,1325,7614,2306,52.393,47.595,0.0,0.0
10209,7069213,1325,7615,2306,52.393,47.593,0.0,0.0
9683,1116333,1325,7616,2306,52.393,47.591,0.0,0.0
11564,8527315,1325,7617,2306,52.392,47.589,0.0,0.0
11104,8645390,1325,7618,2306,52.392,47.587,0.0,0.0
10708,7976458,1325,7619,2306,52.392,47.585,0.0,0.0
11283,1444479,1325,7620,2306,52.392,47.582,0.0,0.0
11146,4426884,1325,7621,2306,52.392,47.58,0.0,0.0
11789,8410550,1325,7622,2306,52.392,47.578,0.0,0.0
10208,7998177,1325,7623,2306,52.392,47.576,0.0,0.0
10583,3345993,1325,7624,2306,52.39100000000001,47.574,0.0,0.0
10678,6332298,1325,7625,2306,52.39100000000001,47.572,0.0,0.0
10237,5874374,1325,7626,2306,52.392,47.57,0.0,0.0
11000,7213832,1325,7627,2306,52.392,47.56800000000001,0.0,0.0
11337,577669,1325,7628,2306,52.392,47.566,0.0,0.0
10425,7016000,1325,7629,2306,52.392,47.56399999999999,0.0,0.0
10972,6922335,1325,7630,2306,52.392,47.56100000000001,0.0,0.0
9997,7389334,1325,7631,2306,52.392,47.559,0.0,0.0
10675,5329498,1325,7632,2306,52.39100000000001,47.558,0.0,0.0
11206,4342581,1325,7633,2306,52.39100000000001,47.556,0.0,0.0
11913,1457488,1325,7634,2306,52.39100000000001,47.554,0.0,0.05
9686,7940373,1325,7635,2306,52.39100000000001,47.553,0.0,0.06
11901,818821,1325,7636,2306,52.39100000000001,47.553,0.0,0.03
10230,7310507,1325,7637,2306,52.39100000000001,47.553,0.0,0.0
10308,506775,1325,7638,2306,52.39100000000001,47.553,0.0,0.0
9668,1496190,1325,7639,2306,52.39100000000001,47.553,0.0,0.0
10126,4171158,1325,7640,2306,52.39100000000001,47.553,0.0,0.0
11305,247344,1325,7641,2306,52.39100000000001,47.553,0.0,0.0
10378,5558884,1325,7642,2306,52.39100000000001,47.553,0.0,0.0
11290,8431207,1325,7643,2306,52.39100000000001,47.553,0.0,0.0
11590,4461847,1325,7644,2306,52.39100000000001,47.553,0.0,0.0
11418,7100879,1325,7645,2306,52.39100000000001,47.553,0.0,0.0
11673,1628398,1325,7646,2306,52.39100000000001,47.553,0.0,0.0
10113,4267812,1325,7647,2306,52.39100000000001,47.553,0.0,0.0
9664,39222,1325,7648,2306,52.39100000000001,47.553,0.0,0.0
10960,3621084,1325,7649,2306,52.39100000000001,47.553,0.0,0.0
9897,5961665,1325,7650,2306,52.39100000000001,47.553,0.0,0.0
10523,5965190,1325,7651,2306,52.39100000000001,47.553,0.0,0.0
9680,3964657,1325,7652,2306,52.39100000000001,47.553,0.0,0.0
9869,5534473,1325,7653,2306,52.39100000000001,47.553,0.0,0.0
10996,5107161,1325,7654,2306,52.39100000000001,47.553,0.0,0.0
10922,5424484,1325,7655,2306,52.39100000000001,47.553,0.0,0.0
10289,1353615,1325,7656,2306,52.39100000000001,47.553,0.0,0.0
10937,5422813,1325,7657,2306,52.39100000000001,47.553,0.0,0.0
9945,807428,1325,7658,2306,52.39100000000001,47.553,0.0,0.0
10553,2847440,1325,7659,2306,52.39100000000001,47.553,0.0,0.0
11412,4712396,1325,7660,2306,52.39100000000001,47.553,0.0,0.0
11416,3501838,1325,7661,2306,52.39100000000001,47.553,0.0,0.0
11563,4355980,1325,7662,2306,52.39100000000001,47.553,0.0,0.0
10527,7293339,1325,7663,2306,52.39100000000001,47.553,0.0,0.0
10791,5479978,1325,7664,2306,52.39100000000001,47.553,0.0,0.0
10350,108506,1325,7665,2306,52.39100000000001,47.553,0.0,0.0
10416,8055026,1325,7666,2306,52.39100000000001,47.553,0.0,0.0
10687,2055061,1325,7667,2306,52.39100000000001,47.553,0.0,0.0
10976,3872237,1325,7668,2306,52.39100000000001,47.553,0.0,0.0
10769,3602364,1325,7669,2306,52.39100000000001,47.553,0.0,0.0
9821,815063,1325,7670,2306,52.39100000000001,47.553,0.0,0.0
10634,7019662,1325,7671,2306,52.39100000000001,47.553,0.0,0.0
10417,5820189,1325,7672,2306,52.39100000000001,47.553,0.0,0.0
9733,2013424,1325,7673,2306,52.39100000000001,47.553,0.0,0.0
11237,7784791,1325,7674,2306,52.39100000000001,47.553,0.0,0.0
9756,4213232,1325,7675,2306,52.39100000000001,47.553,0.0,0.0
10353,5816441,1325,7676,2306,52.39100000000001,47.553,0.0,0.0
10044,7384158,1325,7677,2306,52.39100000000001,47.553,0.0,0.0
10345,1243455,1325,7678,2306,52.39100000000001,47.553,0.0,0.0
11735,1817838,1325,7679,2306,52.39100000000001,47.553,0.0,0.0
10393,6835653,1325,7680,2306,52.39100000000001,47.553,0.0,0.0
10253,6092218,1325,7681,2306,52.39100000000001,47.553,0.0,0.0
9846,1778502,1325,7682,2306,52.39100000000001,47.553,0.0,0.0
9626,3983878,1325,7683,2306,52.39100000000001,47.553,0.0,0.0
11657,2001913,1325,7684,2306,52.39100000000001,47.553,0.0,0.0
9635,1769280,1325,7685,2306,52.39100000000001,47.553,0.0,0.0
10673,1654768,1325,7686,2306,52.39100000000001,47.553,0.0,0.0
9944,5180183,1325,7687,2306,52.39100000000001,47.553,0.0,0.0
10872,1843337,1325,7688,2306,52.39100000000001,47.553,0.0,0.0
10187,5700959,1325,7689,2306,52.39100000000001,47.553,0.0,0.0
9802,5540404,1325,7690,2306,52.39100000000001,47.553,0.0,0.0
10415,6359216,1325,7691,2306,52.39100000000001,47.553,0.0,0.0
10186,5993301,1325,7692,2306,52.39100000000001,47.553,0.0,0.0
11637,686716,1325,7693,2306,52.39100000000001,47.553,0.0,0.0
10563,7981291,1325,7694,2306,52.39100000000001,47.553,0.0,0.0
10152,3237917,1325,7695,2306,52.39100000000001,47.553,0.0,0.0
10029,4266339,1325,7696,2306,52.39100000000001,47.553,0.0,0.0
11268,238929,1325,7697,2306,52.39100000000001,47.553,0.0,0.0
11443,393676,1325,7698,2306,52.39100000000001,47.553,0.0,0.0
10652,7301458,1325,7699,2306,52.39100000000001,47.553,0.0,0.0
10606,6731819,1325,7700,2306,52.39100000000001,47.553,0.0,0.0
11906,7105157,1325,7701,2306,52.39100000000001,47.553,0.0,0.0
10001,2128399,1325,7702,2306,52.39100000000001,47.553,0.0,0.0
11714,2217762,1325,7703,2306,52.39100000000001,47.553,0.0,0.0
11547,229819,1325,7704,2306,52.39100000000001,47.553,0.0,0.0
11029,1572998,1325,7705,2306,52.39100000000001,47.553,0.0,0.0
11358,5441830,1325,7706,2306,52.39100000000001,47.553,0.0,0.0
11889,1618590,1325,7707,2306,52.39100000000001,47.553,0.0,0.0
11117,1219139,1325,7708,2306,52.39100000000001,47.553,0.0,0.0
11666,4571558,1325,7709,2306,52.39100000000001,47.553,0.0,0.0
10232,2821198,1325,7710,2306,52.39100000000001,47.553,0.0,0.0
11635,3801046,1325,7711,2306,52.39100000000001,47.553,0.0,0.0
11916,5768529,1325,7712,2306,52.39100000000001,47.553,0.0,0.0
11858,7238721,1325,7713,2306,52.39100000000001,47.553,0.0,0.0
11790,8410597,1325,7714,2306,52.39100000000001,47.553,0.0,0.0
9903,321578,1325,7715,2306,52.39100000000001,47.553,0.0,0.0
10395,3525204,1325,7716,2306,52.39100000000001,47.553,0.0,0.0
9956,8194209,1325,7717,2306,52.39100000000001,47.553,0.0,0.0
11080,5488804,1325,7718,2306,52.39100000000001,47.553,0.0,0.0
11081,8654913,1325,7719,2306,52.39100000000001,47.553,0.0,0.0
11698,1627614,1325,7720,2306,52.39100000000001,47.553,0.0,0.0
10601,2304044,1325,7721,2306,52.39100000000001,47.553,0.0,0.0
9936,6546165,1325,7722,2306,52.39100000000001,47.553,0.0,0.0
9783,2036172,1325,7723,2306,52.39100000000001,47.553,0.0,0.0
9657,4137224,1325,7724,2306,52.39100000000001,47.553,0.0,0.0
9631,8212899,1325,7725,2306,52.39100000000001,47.553,0.0,0.0
10691,3553965,1325,7726,2306,52.39100000000001,47.553,0.0,0.0
10452,2168646,1325,7727,2306,52.39100000000001,47.553,0.0,0.0
11101,4681068,1325,7728,2306,52.39100000000001,47.553,0.0,0.0
10511,8107933,1325,7729,2306,52.39100000000001,47.553,0.0,0.0
11102,4783104,1325,7730,2306,52.39100000000001,47.553,0.0,0.0
10547,1248260,1325,7731,2306,52.39100000000001,47.553,0.0,0.0
9862,5860864,1325,7732,2306,52.39100000000001,47.553,0.0,0.0
