,Unnamed: 0,Vehicle_ID,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc
8620,8140084,75,695,2377,22.486,127.924,0.0,0.0
8175,3585498,75,696,2377,22.486,127.924,0.0,0.0
8138,6677588,75,697,2377,22.486,127.924,0.0,0.0
9266,50446,75,698,2377,22.486,127.924,0.0,0.0
8667,4608737,75,699,2377,22.486,127.924,0.0,0.0
9070,160111,75,700,2377,22.486,127.924,0.0,0.0
7508,7312516,75,701,2377,22.486,127.924,0.0,0.0
9027,7856907,75,702,2377,22.486,127.924,0.0,0.0
8105,2426273,75,703,2377,22.486,127.924,0.0,0.0
8320,1623079,75,704,2377,22.486,127.924,0.0,0.0
7358,5658958,75,705,2377,22.486,127.924,0.0,0.0
8481,701460,75,706,2377,22.486,127.924,0.0,0.0
8802,2288581,75,707,2377,22.486,127.924,0.0,0.0
7711,5579400,75,708,2377,22.486,127.924,0.0,0.0
9186,5098506,75,709,2377,22.486,127.924,0.0,0.0
8326,1816145,75,710,2377,22.486,127.924,0.0,0.0
8407,2832522,75,711,2377,22.486,127.924,0.0,0.0
7579,7464660,75,712,2377,22.486,127.924,0.0,0.0
9356,8057475,75,713,2377,22.486,127.924,0.0,0.0
9606,5756860,75,714,2377,22.486,127.924,0.0,0.0
9422,4090251,75,715,2377,22.486,127.924,0.0,0.0
8353,5198993,75,716,2377,22.486,127.924,0.0,0.0
7374,6968701,75,717,2377,22.486,127.924,0.0,0.0
8017,3951665,75,718,2377,22.486,127.924,0.0,0.0
8964,169549,75,719,2377,22.486,127.924,0.0,0.0
9119,2312148,75,720,2377,22.486,127.924,0.0,0.0
9054,1976706,75,721,2377,22.486,127.924,0.0,0.0
7476,654239,75,722,2377,22.486,127.924,0.0,0.0
8161,8638013,75,723,2377,22.486,127.924,0.0,0.0
7973,1132059,75,724,2377,22.486,127.924,0.0,0.0
8764,7783617,75,725,2377,22.486,127.924,0.0,0.0
8640,5322558,75,726,2377,22.486,127.924,0.0,0.0
9415,6105282,75,727,2377,22.486,127.924,0.0,0.0
7620,2475828,75,728,2377,22.486,127.924,0.0,0.0
8368,4041136,75,729,2377,22.486,127.924,0.0,0.0
7431,4519177,75,730,2377,22.486,127.924,0.0,0.0
7740,1693732,75,731,2377,22.486,127.924,0.0,0.0
8376,6011584,75,732,2377,22.486,127.924,0.0,0.0
7942,7225421,75,733,2377,22.486,127.924,0.0,0.0
8496,7965630,75,734,2377,22.486,127.924,0.0,0.0
9174,6176327,75,735,2377,22.486,127.924,0.0,0.0
7911,3242805,75,736,2377,22.486,127.924,0.0,0.0
8699,8539844,75,737,2377,22.486,127.924,0.0,0.0
9527,6338039,75,738,2377,22.486,127.924,0.0,0.0
7716,7034604,75,739,2377,22.486,127.924,0.0,0.0
8653,6340072,75,740,2377,22.486,127.924,0.0,0.0
8391,2647506,75,741,2377,22.486,127.924,0.0,0.0
7527,7479512,75,742,2377,22.486,127.924,0.0,0.0
8909,2647919,75,743,2377,22.486,127.924,0.0,0.0
8339,3156654,75,744,2377,22.486,127.924,0.0,0.0
7512,3211362,75,745,2377,22.486,127.924,0.0,0.0
7813,310987,75,746,2377,22.486,127.924,0.0,0.0
8455,3651540,75,747,2377,22.486,127.924,0.0,0.0
7360,8648379,75,748,2377,22.486,127.924,0.0,0.0
9263,7744312,75,749,2377,22.486,127.924,0.0,0.0
9197,8687873,75,750,2377,22.486,127.924,0.0,0.0
8172,7272875,75,751,2377,22.486,127.924,0.0,0.0
7732,1746440,75,752,2377,22.486,127.924,0.0,0.0
9127,1992404,75,753,2377,22.486,127.924,0.0,0.0
8792,4265168,75,754,2377,22.486,127.924,0.0,0.0
8835,8569315,75,755,2377,22.486,127.924,0.0,0.0
8448,6224309,75,756,2377,22.486,127.924,0.0,0.0
9381,7730906,75,757,2377,22.486,127.924,0.0,0.0
8480,3694546,75,758,2377,22.486,127.924,0.0,0.0
7380,7692157,75,759,2377,22.486,127.924,0.0,0.0
9533,5326317,75,760,2377,22.486,127.924,0.0,0.0
8860,513838,75,761,2377,22.486,127.924,0.0,0.0
9439,6852797,75,762,2377,22.486,127.924,0.0,0.0
8091,6459867,75,763,2377,22.486,127.924,0.0,0.0
7640,3190237,75,764,2377,22.486,127.924,0.0,0.0
9101,5005892,75,765,2377,22.486,127.924,0.0,0.0
7386,7164767,75,766,2377,22.486,127.924,0.0,0.0
7867,1173232,75,767,2377,22.486,127.924,0.0,0.0
8377,6668121,75,768,2377,22.486,127.924,0.0,0.0
7642,3355523,75,769,2377,22.486,127.924,0.0,0.0
8428,2952696,75,770,2377,22.486,127.924,0.0,0.0
8142,8579759,75,771,2377,22.486,127.924,0.0,0.0
8714,8539813,75,772,2377,22.486,127.924,0.0,0.0
8965,7888356,75,773,2377,22.486,127.924,0.0,0.0
8520,870441,75,774,2377,22.486,127.924,0.0,0.0
9212,7717313,75,775,2377,22.486,127.924,0.0,0.0
8911,6374270,75,776,2377,22.486,127.924,0.0,0.0
8891,5291284,75,777,2377,22.486,127.924,0.0,0.0
8253,7278281,75,778,2377,22.486,127.924,0.0,0.0
7630,4812660,75,779,2377,22.486,127.924,0.0,0.0
7671,7013569,75,780,2377,22.486,127.924,0.0,0.0
9414,3026096,75,781,2377,22.486,127.924,0.0,0.0
8780,2070508,75,782,2377,22.486,127.924,0.0,0.0
7549,8455119,75,783,2377,22.486,127.924,0.0,0.0
9040,6720328,75,784,2377,22.486,127.924,0.0,0.0
9029,4122556,75,785,2377,22.486,127.924,0.0,0.0
9081,484552,75,786,2377,22.486,127.924,0.0,0.0
8479,3794794,75,787,2377,22.486,127.924,0.0,0.0
7811,5699235,75,788,2377,22.486,127.924,0.0,0.0
9458,7723403,75,789,2377,22.486,127.924,0.0,0.0
7443,4779862,75,790,2377,22.486,127.924,0.0,0.0
7463,8428536,75,791,2377,22.486,127.924,0.0,0.0
7864,8586473,75,792,2377,22.486,127.924,0.0,0.0
9313,2786048,75,793,2377,22.486,127.924,0.0,0.0
8226,5529032,75,794,2377,22.486,127.924,0.0,0.0
9579,1280873,75,795,2377,22.486,127.924,0.0,0.0
8608,7775562,75,796,2377,22.486,127.924,0.0,0.0
7866,7453204,75,797,2377,22.486,127.924,0.0,0.0
8867,2911539,75,798,2377,22.486,127.924,0.0,0.0
8451,7986042,75,799,2377,22.486,127.924,0.0,0.0
8657,5814900,75,800,2377,22.486,127.924,0.0,0.0
8258,8583247,75,801,2377,22.486,127.924,0.0,0.0
8075,5665712,75,802,2377,22.486,127.924,0.0,0.0
7499,4471476,75,803,2377,22.486,127.924,0.0,0.0
8034,7232051,75,804,2377,22.486,127.924,0.0,0.0
9187,8248084,75,805,2377,22.486,127.924,0.0,0.0
7835,325936,75,806,2377,22.486,127.924,0.0,0.0
8250,5962545,75,807,2377,22.486,127.924,0.0,0.0
8416,1298547,75,808,2377,22.486,127.924,0.0,0.0
9416,3636775,75,809,2377,22.486,127.924,0.0,0.0
7362,446687,75,810,2377,22.486,127.924,0.0,0.0
7955,6674238,75,811,2377,22.486,127.924,0.0,0.0
8738,5838563,75,812,2377,22.486,127.924,0.0,0.0
8751,8376789,75,813,2377,22.486,127.924,0.0,0.0
9431,8052578,75,814,2377,22.486,127.924,0.0,0.0
8067,3943256,75,815,2377,22.486,127.924,0.0,0.0
9122,6286223,75,816,2377,22.486,127.924,0.0,0.0
8832,2190388,75,817,2377,22.486,127.924,0.0,0.0
8971,6900378,75,818,2377,22.486,127.924,0.0,0.0
7963,8605849,75,819,2377,22.486,127.924,0.0,0.0
8724,8156244,75,820,2377,22.486,127.924,0.0,0.0
7337,5472479,75,821,2377,22.486,127.924,0.0,0.0
9391,4943965,75,822,2377,22.486,127.924,0.0,0.0
8932,5089274,75,823,2377,22.486,127.924,0.0,0.0
7625,4811844,75,824,2377,22.486,127.924,0.0,0.0
8961,879470,75,825,2377,22.486,127.924,0.0,0.0
8514,977195,75,826,2377,22.486,127.924,0.0,0.0
7590,7293489,75,827,2377,22.486,127.924,0.0,0.0
7304,1138769,75,828,2377,22.486,127.924,0.0,0.0
7328,5224678,75,829,2377,22.486,127.924,0.0,0.0
7694,6563512,75,830,2377,22.486,127.924,0.0,0.0
9585,4646792,75,831,2377,22.486,127.924,0.0,0.0
8423,6401701,75,832,2377,22.486,127.924,0.0,0.0
9410,5043190,75,833,2377,22.486,127.924,0.0,0.0
8662,8306841,75,834,2377,22.486,127.924,0.0,0.0
9428,5058147,75,835,2377,22.486,127.924,0.0,0.0
8953,7889938,75,836,2377,22.486,127.922,0.0,0.25
9465,4600645,75,837,2377,22.486,127.926,0.04,0.23
9208,8099800,75,838,2377,22.485,127.942,0.05,1.55
7704,8459980,75,839,2377,22.485,127.95,0.39,4.9
7745,3557309,75,840,2377,22.488000000000003,127.892,0.87,5.71
8089,3429613,75,841,2377,22.494,127.748,1.13,0.88
8752,8145740,75,842,2377,22.501,127.579,0.83,-7.03
7685,7301833,75,843,2377,22.504,127.5,0.0,11.06
7742,1081813,75,844,2377,22.501,127.579,0.83,7.03
8038,3129045,75,845,2377,22.494,127.748,1.13,-0.88
8464,8394504,75,846,2377,22.488000000000003,127.892,0.87,-5.71
7845,7450620,75,847,2377,22.485,127.95,0.39,-4.9
7536,7058517,75,848,2377,22.485,127.942,0.05,-1.55
9491,6109632,75,849,2377,22.486,127.926,0.04,-0.23
7693,4874078,75,850,2377,22.486,127.921,0.0,0.5
9520,905724,75,851,2377,22.486,127.926,0.04,0.23
9440,4433133,75,852,2377,22.485,127.942,0.05,1.55
8945,8405671,75,853,2377,22.485,127.948,0.38,4.64
8706,5853806,75,854,2377,22.487,127.897,0.87,5.99
8950,178249,75,855,2377,22.493,127.765,1.27,3.13
7649,13672,75,856,2377,22.501,127.582,1.28,-2.89
7843,3240808,75,857,2377,22.508000000000006,127.434,0.77,-7.77
8020,1827419,75,858,2377,22.51,127.394,0.05,-7.75
9536,5061586,75,859,2377,22.507,127.457,0.44,2.9
7619,5164667,75,860,2377,22.503,127.557,0.43,-3.34
7755,3556435,75,861,2377,22.501,127.603,0.0,-5.99
8887,3804259,75,862,2377,22.503,127.56,0.41,3.36
8615,4244341,75,863,2377,22.506,127.471,0.51,-1.37
9607,4937072,75,864,2377,22.509,127.404,0.25,-4.6
8424,980103,75,865,2377,22.509,127.398,0.21,4.89
8446,7984410,75,866,2377,22.507,127.455,0.6,3.16
9245,6245263,75,867,2377,22.503,127.554,0.73,-0.26
9479,2732414,75,868,2377,22.499,127.652,0.49,-4.41
8661,903871,75,869,2377,22.497,127.693,0.0,-6.24
8166,7272310,75,870,2377,22.499,127.654,0.51,4.67
7548,7331475,75,871,2377,22.503,127.549,0.74,0.0
9562,52330,75,872,2377,22.508000000000006,127.442,0.49,-4.92
7381,7648292,75,873,2377,22.509,127.408,0.0,6.2
8254,7278341,75,874,2377,22.507,127.462,0.4,2.61
7420,3068276,75,875,2377,22.503,127.552,0.39,-3.07
8816,179869,75,876,2377,22.501,127.587,0.11,-4.22
7824,3981080,75,877,2377,22.503,127.552,0.07,0.0
9393,6314614,75,878,2377,22.504,127.527,0.0,2.43
7810,8501536,75,879,2377,22.503,127.55,0.04,-0.18
8184,1193564,75,880,2377,22.502,127.566,0.0,-2.08
8783,5890249,75,881,2377,22.503,127.536,0.05,1.64
7914,6523476,75,882,2377,22.504,127.525,0.32,5.23
7520,586363,75,883,2377,22.5,127.602,0.53,1.25
9300,1923263,75,884,2377,22.495,127.714,0.28,-6.78
8709,6224944,75,885,2377,22.495,127.726,0.37,8.54
9221,8045026,75,886,2377,22.5,127.608,0.85,2.01
9125,4986211,75,887,2377,22.506,127.47,0.81,-4.03
7566,3220875,75,888,2377,22.509,127.401,0.44,-4.56
9068,1980244,75,889,2377,22.51,127.385,0.0,3.6
7786,3276547,75,890,2377,22.509,127.401,0.44,4.56
9399,8110105,75,891,2377,22.506,127.472,0.8,3.86
7365,3083576,75,892,2377,22.5,127.603,0.85,-1.66
8886,1308063,75,893,2377,22.495,127.716,0.48,-6.91
7686,6661190,75,894,2377,22.495,127.727,0.06,5.7
8385,4549420,75,895,2377,22.498,127.66,0.38,0.51
7897,5213701,75,896,2377,22.5,127.606,0.43,-0.98
8060,4512657,75,897,2377,22.501,127.576,0.43,0.85
7941,4906368,75,898,2377,22.504,127.523,0.37,-0.48
7234,7173112,75,899,2377,22.506,127.469,0.15,-3.95
8742,728683,75,900,2377,22.506,127.467,0.16,4.2
8635,491541,75,901,2377,22.503,127.528,0.38,0.2
9253,4429137,75,902,2377,22.501,127.591,0.31,-2.86
