,Unnamed: 0,Vehicle_ID,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc
16256,7081866,1170,6647,2268,12.77,131.21200000000002,0.0,0.03
14642,6033044,1170,6648,2268,12.77,131.214,0.0,0.0
16135,1230252,1170,6649,2268,12.771,131.215,0.0,0.0
14859,5324719,1170,6650,2268,12.771,131.217,0.0,0.0
15013,8157528,1170,6651,2268,12.771,131.219,0.0,0.0
15589,343140,1170,6652,2268,12.771,131.22,0.0,0.0
15091,8062275,1170,6653,2268,12.771,131.222,0.0,0.0
15889,6661418,1170,6654,2268,12.77,131.224,0.0,0.0
15482,669307,1170,6655,2268,12.77,131.226,0.0,0.0
15436,5220062,1170,6656,2268,12.77,131.227,0.0,0.0
15956,1164388,1170,6657,2268,12.77,131.22899999999998,0.0,0.0
14793,8137638,1170,6658,2268,12.77,131.231,0.0,0.0
16374,5905429,1170,6659,2268,12.77,131.233,0.0,0.0
16081,6731895,1170,6660,2268,12.77,131.234,0.0,0.0
14807,4819613,1170,6661,2268,12.769,131.236,0.0,0.0
15403,6375202,1170,6662,2268,12.769,131.238,0.0,0.03
15237,5326607,1170,6663,2268,12.769,131.24,0.0,0.0
15142,1090907,1170,6664,2268,12.77,131.241,0.0,0.0
15301,8114354,1170,6665,2268,12.77,131.243,0.0,-0.03
14216,6016055,1170,6666,2268,12.77,131.245,0.0,0.0
15623,5005129,1170,6667,2268,12.769,131.247,0.0,0.0
16025,4595013,1170,6668,2268,12.769,131.248,0.0,0.0
15733,6073916,1170,6669,2268,12.769,131.25,0.0,0.0
15412,8225363,1170,6670,2268,12.769,131.252,0.0,0.0
15466,5512642,1170,6671,2268,12.769,131.254,0.0,0.0
16009,1215339,1170,6672,2268,12.769,131.255,0.0,0.0
15723,2020341,1170,6673,2268,12.769,131.257,0.0,0.0
14892,142276,1170,6674,2268,12.769,131.259,0.0,0.0
14492,6456258,1170,6675,2268,12.768,131.261,0.0,0.0
14732,777450,1170,6676,2268,12.768,131.262,0.0,0.0
14231,1568256,1170,6677,2268,12.768,131.264,0.0,0.0
16328,5695036,1170,6678,2268,12.768,131.266,0.0,0.0
15830,4501258,1170,6679,2268,12.769,131.268,0.0,0.0
16461,6672853,1170,6680,2268,12.769,131.269,0.0,-0.03
14841,6340093,1170,6681,2268,12.769,131.27100000000002,0.0,0.0
14601,7804952,1170,6682,2268,12.768,131.273,0.0,0.0
16405,4557206,1170,6683,2268,12.768,131.275,0.0,0.0
15892,3533866,1170,6684,2268,12.768,131.276,0.0,0.0
15975,1189591,1170,6685,2268,12.768,131.278,0.0,0.0
15573,6280321,1170,6686,2268,12.768,131.28,0.0,0.0
16115,5775728,1170,6687,2268,12.768,131.282,0.0,0.0
15672,7962998,1170,6688,2268,12.768,131.283,0.0,0.0
16034,3842636,1170,6689,2268,12.767,131.285,0.0,0.0
15992,1282983,1170,6690,2268,12.767,131.287,0.0,0.0
16259,8514383,1170,6691,2268,12.767,131.289,0.0,0.0
15958,1165568,1170,6692,2268,12.767,131.29,0.0,0.0
16465,3541545,1170,6693,2268,12.768,131.292,0.0,0.0
15052,6537075,1170,6694,2268,12.768,131.29399999999998,0.0,-0.03
16068,3729719,1170,6695,2268,12.768,131.296,0.0,0.0
15040,7392625,1170,6696,2268,12.767,131.297,0.0,0.0
15575,8189153,1170,6697,2268,12.767,131.299,0.0,0.0
16282,7027843,1170,6698,2268,12.767,131.30100000000002,0.0,0.0
15880,1319159,1170,6699,2268,12.767,131.30200000000002,0.0,0.0
15149,7361806,1170,6700,2268,12.767,131.304,0.0,0.0
15558,3145374,1170,6701,2268,12.767,131.306,0.0,0.0
15924,8527188,1170,6702,2268,12.767,131.308,0.0,0.0
14728,7676344,1170,6703,2268,12.765999999999998,131.309,0.0,0.0
15360,1997406,1170,6704,2268,12.765999999999998,131.311,0.0,0.0
16267,6818590,1170,6705,2268,12.765999999999998,131.313,0.0,0.0
14821,8146991,1170,6706,2268,12.765999999999998,131.315,0.0,0.0
16043,6898045,1170,6707,2268,12.765999999999998,131.316,0.0,0.0
14406,6025477,1170,6708,2268,12.767,131.31799999999998,0.0,0.0
15615,1773812,1170,6709,2268,12.767,131.32,0.0,0.0
15378,6492096,1170,6710,2268,12.765999999999998,131.322,0.0,0.0
16080,2366605,1170,6711,2268,12.765999999999998,131.32299999999998,0.0,0.0
15380,7905813,1170,6712,2268,12.765999999999998,131.325,0.0,0.0
15533,7243733,1170,6713,2268,12.765999999999998,131.327,0.0,0.0
16337,1273765,1170,6714,2268,12.765999999999998,131.329,0.0,0.0
15527,1045880,1170,6715,2268,12.765999999999998,131.33,0.0,0.0
15076,7399228,1170,6716,2268,12.765999999999998,131.332,0.0,0.0
15371,7544746,1170,6717,2268,12.765,131.334,0.0,0.0
14869,5324967,1170,6718,2268,12.765,131.336,0.0,0.0
15220,2087900,1170,6719,2268,12.765,131.33700000000002,0.0,0.0
15926,427938,1170,6720,2268,12.765,131.339,0.0,0.0
14449,4260598,1170,6721,2268,12.765,131.341,0.0,0.0
14444,1941446,1170,6722,2268,12.765,131.343,0.0,0.0
16320,6774821,1170,6723,2268,12.765,131.344,0.0,0.0
14375,3127892,1170,6724,2268,12.765,131.346,0.0,0.0
14411,1932226,1170,6725,2268,12.765,131.34799999999998,0.0,0.0
14754,2240455,1170,6726,2268,12.765,131.35,0.0,0.0
16175,1426290,1170,6727,2268,12.765,131.351,0.0,0.0
14700,1942667,1170,6728,2268,12.765,131.35299999999998,0.0,0.0
16062,803048,1170,6729,2268,12.765,131.355,0.0,0.0
16433,4527910,1170,6730,2268,12.765,131.357,0.0,0.0
15961,1379258,1170,6731,2268,12.764,131.358,0.0,0.0
14589,1031950,1170,6732,2268,12.764,131.36,0.0,0.0
16375,2403646,1170,6733,2268,12.764,131.362,0.0,0.0
15938,1421049,1170,6734,2268,12.764,131.364,0.0,0.0
15081,5042543,1170,6735,2268,12.764,131.365,0.0,0.0
14522,4427629,1170,6736,2268,12.764,131.36700000000002,0.0,0.0
15337,2645730,1170,6737,2268,12.764,131.369,0.0,0.0
15022,2161047,1170,6738,2268,12.764,131.371,0.0,0.0
14430,2570616,1170,6739,2268,12.764,131.372,0.0,0.0
14211,7704874,1170,6740,2268,12.764,131.374,0.0,0.0
14706,6462553,1170,6741,2268,12.764,131.376,0.0,0.0
14284,195580,1170,6742,2268,12.764,131.378,0.0,0.0
15054,2107979,1170,6743,2268,12.764,131.379,0.0,0.0
14663,3420274,1170,6744,2268,12.764,131.381,0.0,0.0
15010,295639,1170,6745,2268,12.763,131.38299999999998,0.0,0.0
15159,740973,1170,6746,2268,12.763,131.384,0.0,0.0
14518,7654681,1170,6747,2268,12.763,131.386,0.0,0.0
14794,1078235,1170,6748,2268,12.763,131.388,0.0,0.0
15571,6271393,1170,6749,2268,12.763,131.39,0.0,0.0
15298,3316653,1170,6750,2268,12.763,131.391,0.0,0.0
15529,8239910,1170,6751,2268,12.763,131.393,0.0,0.0
14208,7224658,1170,6752,2268,12.763,131.395,0.0,0.0
15382,2012640,1170,6753,2268,12.763,131.39700000000002,0.0,0.0
16443,424249,1170,6754,2268,12.763,131.398,0.0,0.0
14705,5650019,1170,6755,2268,12.763,131.4,0.0,0.0
14229,4079272,1170,6756,2268,12.763,131.40200000000002,0.0,0.0
16031,6622852,1170,6757,2268,12.763,131.404,0.0,0.0
16426,3798403,1170,6758,2268,12.763,131.405,0.0,0.0
14964,2169298,1170,6759,2268,12.763,131.407,0.0,0.0
15645,7958004,1170,6760,2268,12.762,131.409,0.0,0.0
15675,7483708,1170,6761,2268,12.762,131.411,0.0,0.0
14774,8677731,1170,6762,2268,12.762,131.412,0.0,0.0
14815,7445669,1170,6763,2268,12.762,131.414,0.0,0.0
15931,5184956,1170,6764,2268,12.762,131.416,0.0,0.0
15554,7867677,1170,6765,2268,12.762,131.418,0.0,0.0
16311,5782810,1170,6766,2268,12.762,131.41899999999998,0.0,0.0
15628,2182651,1170,6767,2268,12.762,131.421,0.0,0.0
14209,4238189,1170,6768,2268,12.762,131.423,0.0,0.0
16360,3701416,1170,6769,2268,12.762,131.425,0.0,0.0
16045,4592700,1170,6770,2268,12.762,131.42600000000002,0.0,0.0
15680,5009349,1170,6771,2268,12.762,131.428,0.0,0.0
14528,1928083,1170,6772,2268,12.762,131.43,0.0,0.0
15881,3760342,1170,6773,2268,12.761,131.43200000000002,0.0,0.0
15325,3385317,1170,6774,2268,12.761,131.433,0.0,0.0
16302,3687965,1170,6775,2268,12.761,131.435,0.0,0.0
16002,14285,1170,6776,2268,12.761,131.437,0.0,0.0
16453,438235,1170,6777,2268,12.761,131.439,0.0,0.0
15906,5716106,1170,6778,2268,12.761,131.44,0.0,0.0
16353,6822671,1170,6779,2268,12.761,131.442,0.0,0.0
14960,4152185,1170,6780,2268,12.761,131.444,0.0,0.0
16330,5770507,1170,6781,2268,12.761,131.446,0.0,0.0
16317,6992688,1170,6782,2268,12.761,131.447,0.0,0.0
14482,8358173,1170,6783,2268,12.761,131.44899999999998,0.0,0.0
15534,1808584,1170,6784,2268,12.761,131.451,0.0,0.0
15462,971153,1170,6785,2268,12.761,131.453,0.0,0.0
15084,8621179,1170,6786,2268,12.761,131.454,0.0,0.0
15602,6288872,1170,6787,2268,12.761,131.45600000000002,0.0,0.0
15749,1635009,1170,6788,2268,12.76,131.458,0.0,0.0
15824,7275561,1170,6789,2268,12.76,131.46,0.0,0.0
16344,2393018,1170,6790,2268,12.76,131.461,0.0,0.0
16143,1350017,1170,6791,2268,12.76,131.463,0.0,0.0
15903,2430780,1170,6792,2268,12.76,131.465,0.0,0.0
14550,7187717,1170,6793,2268,12.76,131.466,0.0,0.0
15799,4877431,1170,6794,2268,12.76,131.468,0.0,0.0
14698,4422682,1170,6795,2268,12.759,131.47,0.0,0.0
15100,4381071,1170,6796,2268,12.759,131.472,0.0,0.0
15185,8040209,1170,6797,2268,12.76,131.47299999999998,0.0,0.0
15801,7504134,1170,6798,2268,12.76,131.475,0.0,0.0
14845,112238,1170,6799,2268,12.76,131.477,0.0,0.0
16377,3501159,1170,6800,2268,12.76,131.47899999999998,0.0,0.0
15075,5348396,1170,6801,2268,12.76,131.48,0.0,0.0
16032,6190948,1170,6802,2268,12.759,131.482,0.0,0.0
15450,2219243,1170,6803,2268,12.759,131.484,0.0,0.0
14939,2051429,1170,6804,2268,12.759,131.486,0.0,0.0
16399,557510,1170,6805,2268,12.759,131.487,0.0,0.0
14582,2964742,1170,6806,2268,12.759,131.489,0.0,0.0
15557,184224,1170,6807,2268,12.759,131.491,0.0,0.0
15088,4374224,1170,6808,2268,12.759,131.493,0.0,0.0
16437,3571343,1170,6809,2268,12.758,131.494,0.0,0.0
14687,8657205,1170,6810,2268,12.758,131.496,0.0,0.03
15184,6309574,1170,6811,2268,12.758,131.498,0.0,0.0
15822,2662204,1170,6812,2268,12.759,131.5,0.0,0.0
14465,1854046,1170,6813,2268,12.759,131.501,0.0,0.0
15252,310600,1170,6814,2268,12.759,131.503,0.0,0.0
15768,5530121,1170,6815,2268,12.759,131.505,0.0,0.0
16162,7076880,1170,6816,2268,12.758,131.507,0.0,0.0
14920,7977255,1170,6817,2268,12.758,131.50799999999998,0.0,0.0
16199,7065859,1170,6818,2268,12.758,131.51,0.0,0.0
14708,367052,1170,6819,2268,12.758,131.512,0.0,0.0
15692,7486415,1170,6820,2268,12.758,131.514,0.0,0.0
15313,6067310,1170,6821,2268,12.758,131.515,0.0,0.0
15728,7516760,1170,6822,2268,12.758,131.517,0.0,0.0
15499,5231764,1170,6823,2268,12.757,131.519,0.0,0.0
16280,6885839,1170,6824,2268,12.757,131.52100000000002,0.0,0.0
15348,8444026,1170,6825,2268,12.757,131.52200000000002,0.0,0.0
14992,1743396,1170,6826,2268,12.757,131.524,0.0,0.0
15644,3209869,1170,6827,2268,12.758,131.526,0.0,0.0
14840,4167841,1170,6828,2268,12.758,131.528,0.0,-0.03
14919,4472159,1170,6829,2268,12.758,131.529,0.0,0.0
15078,8108778,1170,6830,2268,12.757,131.531,0.0,0.0
15914,2434843,1170,6831,2268,12.757,131.533,0.0,0.0
16110,6906862,1170,6832,2268,12.757,131.535,0.0,0.0
15283,6311381,1170,6833,2268,12.757,131.536,0.0,0.0
15164,126933,1170,6834,2268,12.757,131.53799999999998,0.0,0.0
15986,4586861,1170,6835,2268,12.757,131.54,0.0,0.0
15492,5101750,1170,6836,2268,12.757,131.542,0.0,0.0
16431,5172316,1170,6837,2268,12.755999999999998,131.543,0.0,0.0
15839,8029938,1170,6838,2268,12.755999999999998,131.545,0.0,0.0
15288,8116493,1170,6839,2268,12.755999999999998,131.547,0.0,0.0
16210,4612361,1170,6840,2268,12.755999999999998,131.548,0.0,0.0
14401,6159282,1170,6841,2268,12.755999999999998,131.55,0.0,0.0
15241,5589903,1170,6842,2268,12.757,131.55200000000002,0.0,0.0
15475,8637726,1170,6843,2268,12.757,131.554,0.0,-0.03
16236,1184010,1170,6844,2268,12.757,131.555,0.0,0.0
14206,2548275,1170,6845,2268,12.755999999999998,131.55700000000002,0.0,0.0
15777,8201329,1170,6846,2268,12.755999999999998,131.559,0.0,0.0
14362,7591064,1170,6847,2268,12.755999999999998,131.561,0.0,0.0
15667,4813779,1170,6848,2268,12.755999999999998,131.562,0.0,0.0
14376,6435545,1170,6849,2268,12.755999999999998,131.564,0.0,0.0
16331,411330,1170,6850,2268,12.755999999999998,131.566,0.0,0.0
15780,5392786,1170,6851,2268,12.755,131.56799999999998,0.0,0.0
15764,2018015,1170,6852,2268,12.755,131.569,0.0,0.04
16196,2407263,1170,6853,2268,12.755,131.57,0.0,0.15
15809,2188645,1170,6854,2268,12.755999999999998,131.572,0.05,0.27
16059,7136593,1170,6855,2268,12.755999999999998,131.578,0.07,0.32
14674,7784744,1170,6856,2268,12.755,131.588,0.1,0.26
14282,2942188,1170,6857,2268,12.755,131.6,0.12,0.13
15783,2665911,1170,6858,2268,12.754,131.613,0.13,0.04
14795,4494453,1170,6859,2268,12.754,131.627,0.13,0.0
14858,8027695,1170,6860,2268,12.753,131.64,0.13,0.0
15277,4330680,1170,6861,2268,12.752,131.654,0.13,0.0
15535,788757,1170,6862,2268,12.751,131.667,0.13,0.0
15980,4572810,1170,6863,2268,12.751,131.68,0.13,0.0
14474,218545,1170,6864,2268,12.75,131.69299999999998,0.13,0.0
14761,8289859,1170,6865,2268,12.75,131.70600000000002,0.13,0.0
16107,6974286,1170,6866,2268,12.749,131.719,0.13,0.0
15104,7359242,1170,6867,2268,12.749,131.733,0.13,0.0
15869,8534993,1170,6868,2268,12.748,131.746,0.13,0.0
16238,4570245,1170,6869,2268,12.748,131.759,0.13,0.0
14678,7787902,1170,6870,2268,12.747,131.77200000000002,0.13,0.0
14339,5507037,1170,6871,2268,12.747,131.785,0.13,0.0
14419,7662901,1170,6872,2268,12.746,131.798,0.13,0.0
15233,2089965,1170,6873,2268,12.746,131.812,0.13,0.0
14996,7999729,1170,6874,2268,12.745,131.825,0.13,0.0
14510,6422288,1170,6875,2268,12.745,131.838,0.13,0.0
14709,7785653,1170,6876,2268,12.744000000000002,131.851,0.13,0.0
14606,3023132,1170,6877,2268,12.743,131.864,0.13,0.0
15994,2440347,1170,6878,2268,12.742,131.877,0.13,0.0
16050,3565648,1170,6879,2268,12.742,131.891,0.13,0.0
14803,8689811,1170,6880,2268,12.741,131.904,0.13,0.0
14218,850079,1170,6881,2268,12.741,131.917,0.13,0.0
15587,7493622,1170,6882,2268,12.74,131.93,0.13,0.0
16098,6634370,1170,6883,2268,12.74,131.94299999999998,0.13,0.0
15762,5397847,1170,6884,2268,12.739,131.95600000000002,0.13,0.0
14527,243797,1170,6885,2268,12.739,131.97,0.13,0.0
15129,2750664,1170,6886,2268,12.739,131.983,0.13,0.0
16390,1161290,1170,6887,2268,12.738,131.996,0.13,0.0
14414,1587633,1170,6888,2268,12.738,132.009,0.13,0.0
15163,5577330,1170,6889,2268,12.737,132.02200000000002,0.13,0.0
14369,7707927,1170,6890,2268,12.736,132.035,0.13,0.0
16362,8594841,1170,6891,2268,12.736,132.049,0.13,0.0
14326,4772226,1170,6892,2268,12.735,132.062,0.13,0.0
16348,7052060,1170,6893,2268,12.734000000000002,132.075,0.13,0.0
15730,7921899,1170,6894,2268,12.734000000000002,132.088,0.13,0.0
14243,5431469,1170,6895,2268,12.733,132.101,0.13,0.0
15670,6293019,1170,6896,2268,12.733,132.114,0.13,0.0
14466,6252558,1170,6897,2268,12.732,132.128,0.13,0.0
15991,6837079,1170,6898,2268,12.732,132.141,0.13,0.0
16207,1404516,1170,6899,2268,12.731,132.154,0.13,0.0
14730,8334884,1170,6900,2268,12.731,132.167,0.13,0.0
14224,6587959,1170,6901,2268,12.73,132.18,0.13,0.0
16357,2409912,1170,6902,2268,12.73,132.19299999999998,0.13,0.0
14923,4014303,1170,6903,2268,12.729,132.207,0.13,0.0
14801,6558693,1170,6904,2268,12.729,132.22,0.13,0.0
14941,7964115,1170,6905,2268,12.728,132.233,0.13,0.0
15370,2478860,1170,6906,2268,12.727,132.246,0.13,0.0
14622,8286622,1170,6907,2268,12.726,132.259,0.13,0.0
15449,4455329,1170,6908,2268,12.726,132.27200000000002,0.13,0.0
14567,3076390,1170,6909,2268,12.725,132.286,0.13,0.0
14405,3073383,1170,6910,2268,12.725,132.299,0.13,0.0
14691,8436122,1170,6911,2268,12.724,132.312,0.13,0.0
15883,426698,1170,6912,2268,12.724,132.325,0.13,0.0
16125,8517834,1170,6913,2268,12.723,132.338,0.13,0.0
15631,4144471,1170,6914,2268,12.723,132.351,0.13,0.0
16262,5854836,1170,6915,2268,12.722,132.365,0.13,0.0
15317,6382508,1170,6916,2268,12.722,132.378,0.13,0.0
14849,2719241,1170,6917,2268,12.720999999999998,132.391,0.13,0.0
15214,6308317,1170,6918,2268,12.720999999999998,132.404,0.13,0.0
15517,4041875,1170,6919,2268,12.72,132.417,0.13,0.0
14699,1874107,1170,6920,2268,12.719,132.43,0.13,0.0
15027,8155190,1170,6921,2268,12.719,132.444,0.13,0.0
14271,8481476,1170,6922,2268,12.718,132.457,0.13,0.0
15369,4408719,1170,6923,2268,12.717,132.47,0.13,0.0
16279,1300302,1170,6924,2268,12.717,132.483,0.13,0.0
14839,8027580,1170,6925,2268,12.716,132.496,0.13,0.0
15536,1808308,1170,6926,2268,12.716,132.509,0.13,0.0
15719,8208703,1170,6927,2268,12.715,132.523,0.13,0.0
16173,3668217,1170,6928,2268,12.715,132.536,0.13,0.0
16303,4583834,1170,6929,2268,12.714,132.549,0.13,0.0
14756,986986,1170,6930,2268,12.714,132.562,0.13,0.0
15962,3773303,1170,6931,2268,12.713,132.575,0.13,0.0
15246,1716507,1170,6932,2268,12.713,132.588,0.13,0.0
15634,95490,1170,6933,2268,12.712,132.602,0.13,0.0
16041,3601167,1170,6934,2268,12.711,132.615,0.13,0.0
15153,1096784,1170,6935,2268,12.711,132.628,0.13,0.0
16391,7104471,1170,6936,2268,12.71,132.641,0.13,0.0
15547,6481356,1170,6937,2268,12.709,132.654,0.13,0.0
15173,2461736,1170,6938,2268,12.709,132.667,0.13,0.0
16325,4696462,1170,6939,2268,12.708,132.681,0.13,0.0
15897,7371,1170,6940,2268,12.708,132.694,0.13,0.0
14454,207052,1170,6941,2268,12.708,132.707,0.13,0.0
14716,8603844,1170,6942,2268,12.707,132.72,0.13,0.0
14576,7784261,1170,6943,2268,12.707,132.733,0.13,0.0
15255,2776364,1170,6944,2268,12.706,132.746,0.13,0.0
16088,1222475,1170,6945,2268,12.706,132.76,0.13,0.0
16005,3574676,1170,6946,2268,12.705,132.773,0.13,0.0
16336,3874584,1170,6947,2268,12.705,132.786,0.13,0.0
14811,5600346,1170,6948,2268,12.704,132.799,0.13,0.0
14504,5485354,1170,6949,2268,12.703,132.813,0.12,-0.13
15266,5331251,1170,6950,2268,12.703,132.826,0.1,-0.3
16166,3709345,1170,6951,2268,12.702,132.835,0.07,-0.39
16195,1441482,1170,6952,2268,12.702,132.84,0.03,-0.32
15694,3208179,1170,6953,2268,12.702,132.84,0.0,-0.16
15544,8637000,1170,6954,2268,12.702,132.84,0.0,0.0
15739,3186262,1170,6955,2268,12.702,132.839,0.0,0.0
15860,3631722,1170,6956,2268,12.702,132.839,0.0,0.0
14904,4161779,1170,6957,2268,12.702,132.839,0.0,0.0
15207,2343596,1170,6958,2268,12.702,132.839,0.0,0.0
14297,52462,1170,6959,2268,12.702,132.839,0.0,0.0
14682,7672113,1170,6960,2268,12.702,132.839,0.0,0.0
14727,3021638,1170,6961,2268,12.702,132.839,0.0,0.0
14736,2239153,1170,6962,2268,12.702,132.839,0.0,0.0
16379,8581899,1170,6963,2268,12.702,132.839,0.0,0.0
14536,1578871,1170,6964,2268,12.702,132.839,0.0,0.0
15852,3722160,1170,6965,2268,12.702,132.839,0.0,0.0
15272,3268786,1170,6966,2268,12.702,132.839,0.0,0.0
16250,8514510,1170,6967,2268,12.702,132.839,0.0,0.0
14632,7810312,1170,6968,2268,12.702,132.839,0.0,0.0
15435,6378323,1170,6969,2268,12.702,132.839,0.0,0.0
16105,6761946,1170,6970,2268,12.702,132.839,0.0,0.0
14673,2449629,1170,6971,2268,12.702,132.839,0.0,0.0
16160,4299649,1170,6972,2268,12.702,132.839,0.0,0.0
14921,7466279,1170,6973,2268,12.702,132.839,0.0,0.0
15756,4806300,1170,6974,2268,12.702,132.839,0.0,0.0
16396,6890769,1170,6975,2268,12.702,132.839,0.0,0.0
16102,4293464,1170,6976,2268,12.702,132.839,0.0,0.0
14927,895950,1170,6977,2268,12.702,132.839,0.0,0.0
