,Unnamed: 0,Vehicle_ID,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc
865,1688156,2484,9038,2434,54.15600000000001,46.898,11.02,-2.8
1096,2835024,2484,9039,2434,54.238,47.988,10.74,-2.77
1671,3026336,2484,9040,2434,54.317,49.04600000000001,10.44,-2.91
1500,1402977,2484,9041,2434,54.372,50.081,10.12,-3.61
1892,1947694,2484,9042,2434,54.397,51.07100000000001,9.81,-2.91
854,2076677,2484,9043,2434,54.399,52.028,9.59,-1.44
1328,3724933,2484,9044,2434,54.397,52.972,9.5,-0.27
2166,3130267,2484,9045,2434,54.399,53.917,9.49,0.14
800,2463198,2484,9046,2434,54.402,54.867,9.5,0.08
1810,3094237,2484,9047,2434,54.404,55.81800000000001,9.5,0.0
1262,507957,2484,9048,2434,54.407,56.768,9.5,-0.02
1894,5647984,2484,9049,2434,54.409,57.718,9.5,0.0
931,1493710,2484,9050,2434,54.411,58.668,9.5,0.0
1309,4372870,2484,9051,2434,54.414,59.618,9.5,0.0
534,4550890,2484,9052,2434,54.416,60.56800000000001,9.5,0.0
292,4498183,2484,9053,2434,54.418,61.518,9.5,0.0
1011,5049704,2484,9054,2434,54.422,62.468,9.5,-0.02
1127,4544275,2484,9055,2434,54.424,63.418,9.5,0.0
108,1054039,2484,9056,2434,54.426,64.358,9.58,1.4
1342,4741193,2484,9057,2434,54.429,65.317,9.79,2.62
806,4851685,2484,9058,2434,54.431,66.32600000000001,9.83,-0.26
2409,3076388,2484,9059,2434,54.433,67.346,9.47,-6.48
605,1639671,2484,9060,2434,54.432,68.289,8.58,-11.2
420,267363,2484,9061,2434,54.428,69.083,7.32,-11.2
2174,5905272,2484,9062,2434,54.433,69.752,6.15,-10.19
2431,5262316,2484,9063,2434,54.432,70.286,5.39,-5.44
134,1263087,2484,9064,2434,54.432,70.76899999999998,5.02,-1.3
1733,1433579,2484,9065,2434,54.433,71.25,4.95,0.46
2185,1896393,2484,9066,2434,54.433,71.749,4.99,0.25
1357,6869855,2484,9067,2434,54.433,72.251,5.0,0.0
528,6062847,2484,9068,2434,54.433,72.751,5.0,-0.02
1053,5984685,2484,9069,2434,54.433,73.251,5.0,0.0
176,4751352,2484,9070,2434,54.433,73.751,5.0,0.0
777,7046490,2484,9071,2434,54.434,74.251,5.0,0.0
1783,2449326,2484,9072,2434,54.433,74.751,5.0,0.0
231,4872005,2484,9073,2434,54.433,75.251,5.0,0.0
1996,4336304,2484,9074,2434,54.433,75.751,5.0,0.0
1793,3474528,2484,9075,2434,54.433,76.251,5.0,0.0
1883,6139553,2484,9076,2434,54.433,76.75,5.01,0.13
883,2462802,2484,9077,2434,54.433,77.251,5.03,0.23
21,4880514,2484,9078,2434,54.434,77.76,5.0,-0.56
1466,609949,2484,9079,2434,54.434,78.27199999999998,4.8,-2.97
269,4629097,2484,9080,2434,54.435,78.758,4.35,-6.11
1409,6639857,2484,9081,2434,54.43,79.17399999999998,3.69,-7.65
2104,6036271,2484,9082,2434,54.422,79.49600000000002,3.03,-6.17
1377,3978259,2484,9083,2434,54.409,79.748,2.57,-3.02
225,656520,2484,9084,2434,54.397,79.972,2.37,-0.55
2268,2615299,2484,9085,2434,54.38399999999999,80.2,2.35,0.28
2387,1427314,2484,9086,2434,54.371,80.437,2.37,0.15
278,2685524,2484,9087,2434,54.359,80.676,2.38,0.0
1597,4301018,2484,9088,2434,54.346,80.913,2.37,0.0
370,518097,2484,9089,2434,54.334,81.15100000000002,2.37,0.0
220,1168732,2484,9090,2434,54.32100000000001,81.388,2.37,0.0
699,6280988,2484,9091,2434,54.309,81.625,2.37,0.0
56,1649064,2484,9092,2434,54.29600000000001,81.863,2.38,0.0
1384,4392677,2484,9093,2434,54.283,82.101,2.38,0.0
2339,5833861,2484,9094,2434,54.272,82.338,2.38,0.0
1336,2736299,2484,9095,2434,54.25899999999999,82.57600000000002,2.37,0.0
1626,5224138,2484,9096,2434,54.247,82.81299999999997,2.37,0.0
167,4883384,2484,9097,2434,54.234,83.05,2.38,0.0
1443,328836,2484,9098,2434,54.222,83.288,2.38,0.0
852,6089348,2484,9099,2434,54.209,83.52600000000002,2.38,0.0
1535,6960564,2484,9100,2434,54.19600000000001,83.76299999999998,2.38,0.0
1831,4424473,2484,9101,2434,54.184,84.001,2.37,0.0
1129,2349761,2484,9102,2434,54.17100000000001,84.238,2.37,0.0
194,2857023,2484,9103,2434,54.159,84.475,2.37,0.0
1148,3534399,2484,9104,2434,54.147,84.713,2.38,0.0
689,6903394,2484,9105,2434,54.13399999999999,84.95100000000002,2.38,0.0
993,5201513,2484,9106,2434,54.122,85.18799999999997,2.38,0.0
660,4356414,2484,9107,2434,54.109,85.426,2.37,0.0
1769,6972903,2484,9108,2434,54.097,85.663,2.37,0.0
1116,6082326,2484,9109,2434,54.084,85.9,2.38,0.0
289,4658911,2484,9110,2434,54.072,86.13799999999998,2.38,0.0
126,174035,2484,9111,2434,54.059,86.376,2.38,0.0
1441,3320934,2484,9112,2434,54.04600000000001,86.613,2.37,0.0
1619,2319213,2484,9113,2434,54.034,86.851,2.37,0.0
2065,1829948,2484,9114,2434,54.022,87.088,2.37,0.0
494,354915,2484,9115,2434,54.01,87.325,2.37,0.0
2397,816374,2484,9116,2434,53.997,87.56200000000003,2.38,0.1
1495,1868306,2484,9117,2434,53.985,87.801,2.4,0.17
666,5884045,2484,9118,2434,53.972,88.045,2.37,-0.41
862,2801685,2484,9119,2434,53.958,88.291,2.23,-2.13
2225,6584242,2484,9120,2434,53.94600000000001,88.51899999999998,1.91,-4.38
919,5983633,2484,9121,2434,53.938,88.696,1.44,-5.46
301,4465680,2484,9122,2434,53.934,88.806,0.97,-4.39
1389,6835439,2484,9123,2434,53.934,88.867,0.64,-2.15
51,2457229,2484,9124,2434,53.935,88.90799999999999,0.5,-0.41
1684,6262089,2484,9125,2434,53.935,88.95100000000002,0.48,0.19
615,176150,2484,9126,2434,53.934,89.0,0.49,0.1
568,2899810,2484,9127,2434,53.934,89.051,0.5,0.0
2191,1896462,2484,9128,2434,53.934,89.101,0.5,0.0
1149,2058083,2484,9129,2434,53.934,89.15100000000002,0.5,0.0
2377,4794169,2484,9130,2434,53.935,89.20100000000002,0.5,0.0
451,4668437,2484,9131,2434,53.935,89.251,0.5,0.0
1193,3212189,2484,9132,2434,53.935,89.301,0.5,0.0
1853,2376701,2484,9133,2434,53.934,89.351,0.5,0.0
1423,6640482,2484,9134,2434,53.934,89.40100000000002,0.5,0.0
186,4533140,2484,9135,2434,53.934,89.45100000000002,0.5,0.0
1218,4495627,2484,9136,2434,53.935,89.501,0.5,0.0
1933,1204275,2484,9137,2434,53.935,89.551,0.5,0.0
1722,530174,2484,9138,2434,53.935,89.6,0.5,0.0
1025,2091518,2484,9139,2434,53.935,89.65100000000002,0.5,0.0
380,6276078,2484,9140,2434,53.935,89.70100000000002,0.5,0.0
2141,6914783,2484,9141,2434,53.934,89.751,0.5,0.0
80,2681034,2484,9142,2434,53.934,89.801,0.5,0.0
1031,3718980,2484,9143,2434,53.935,89.851,0.5,0.0
2356,257385,2484,9144,2434,53.935,89.90100000000002,0.5,0.0
724,3878693,2484,9145,2434,53.935,89.95100000000002,0.5,0.0
1255,5877581,2484,9146,2434,53.935,90.0,0.5,0.0
132,19707,2484,9147,2434,53.935,90.051,0.5,0.0
1673,4918140,2484,9148,2434,53.934,90.101,0.5,0.0
1709,2587371,2484,9149,2434,53.934,90.151,0.5,0.0
588,1529619,2484,9150,2434,53.935,90.201,0.5,0.0
244,5817725,2484,9151,2434,53.935,90.251,0.5,0.0
1312,6519430,2484,9152,2434,53.935,90.301,0.5,0.0
401,5725220,2484,9153,2434,53.935,90.351,0.5,0.0
738,2794265,2484,9154,2434,53.935,90.4,0.5,0.0
236,105825,2484,9155,2434,53.934,90.451,0.5,0.0
1045,316762,2484,9156,2434,53.934,90.501,0.5,0.0
1035,7034009,2484,9157,2434,53.935,90.551,0.5,0.0
1442,2371443,2484,9158,2434,53.935,90.601,0.5,0.0
399,3841957,2484,9159,2434,53.935,90.651,0.5,0.0
885,6091223,2484,9160,2434,53.935,90.701,0.5,0.0
2208,1280159,2484,9161,2434,53.935,90.751,0.5,0.0
1109,4014167,2484,9162,2434,53.934,90.801,0.5,0.0
957,6535570,2484,9163,2434,53.934,90.851,0.5,0.0
146,6287469,2484,9164,2434,53.935,90.901,0.5,0.0
725,4871349,2484,9165,2434,53.935,90.951,0.5,0.0
54,584735,2484,9166,2434,53.935,91.001,0.5,0.0
2246,5765953,2484,9167,2434,53.935,91.05,0.5,0.0
1207,2702218,2484,9168,2434,53.935,91.101,0.5,0.0
2344,859650,2484,9169,2434,53.934,91.151,0.5,0.0
2078,3598944,2484,9170,2434,53.935,91.201,0.5,0.0
1189,6301205,2484,9171,2434,53.935,91.251,0.5,0.0
1514,4334351,2484,9172,2434,53.935,91.301,0.5,0.0
1836,5890714,2484,9173,2434,53.935,91.351,0.5,0.0
2283,4972270,2484,9174,2434,53.935,91.401,0.5,0.0
1430,2138828,2484,9175,2434,53.935,91.45,0.5,0.0
761,4002979,2484,9176,2434,53.934,91.501,0.5,0.0
828,3248432,2484,9177,2434,53.935,91.551,0.5,0.0
1656,2450936,2484,9178,2434,53.935,91.601,0.5,0.0
1010,415860,2484,9179,2434,53.935,91.651,0.5,0.0
1277,3235903,2484,9180,2434,53.935,91.701,0.5,0.0
2325,232630,2484,9181,2434,53.935,91.751,0.5,0.0
1542,6977705,2484,9182,2434,53.935,91.801,0.5,0.0
1159,3903912,2484,9183,2434,53.934,91.85,0.5,0.0
1040,915257,2484,9184,2434,53.935,91.901,0.5,0.0
1751,1913012,2484,9185,2434,53.935,91.951,0.5,0.0
2345,5246293,2484,9186,2434,53.935,92.001,0.5,-0.03
395,3144521,2484,9187,2434,53.935,92.051,0.49,-0.05
869,3985337,2484,9188,2434,53.935,92.099,0.5,0.11
149,2534979,2484,9189,2434,53.937,92.146,0.54,0.57
353,5074529,2484,9190,2434,53.93600000000001,92.199,0.62,1.17
283,5784005,2484,9191,2434,53.929,92.265,0.75,1.45
1012,806076,2484,9192,2434,53.911,92.349,0.87,1.15
6,659425,2484,9193,2434,53.886,92.446,0.96,0.58
2072,3774271,2484,9194,2434,53.86,92.548,1.0,0.14
1931,2567972,2484,9195,2434,53.835,92.65,1.01,-0.03
1558,3931938,2484,9196,2434,53.81,92.751,1.0,-0.03
2103,4708443,2484,9197,2434,53.785,92.851,1.0,-0.02
1401,3535108,2484,9198,2434,53.76,92.951,1.0,0.0
204,5171337,2484,9199,2434,53.735,93.051,1.0,0.0
1676,1841542,2484,9200,2434,53.709,93.151,1.0,0.0
782,739796,2484,9201,2434,53.685,93.251,1.0,0.0
721,3959762,2484,9202,2434,53.66,93.351,1.0,0.0
79,4812998,2484,9203,2434,53.635,93.451,1.0,0.0
2419,6703343,2484,9204,2434,53.61,93.551,1.0,0.0
1716,6024000,2484,9205,2434,53.585,93.651,1.0,0.0
2122,2487867,2484,9206,2434,53.56,93.751,1.0,0.0
1057,6100634,2484,9207,2434,53.535,93.851,1.0,0.0
1949,4058709,2484,9208,2434,53.51,93.951,1.0,0.0
1690,2559578,2484,9209,2434,53.485,94.051,1.0,0.0
967,3895783,2484,9210,2434,53.46,94.151,1.0,0.0
969,4381194,2484,9211,2434,53.435,94.251,1.0,0.0
1304,3564196,2484,9212,2434,53.41,94.351,1.0,0.0
1224,335582,2484,9213,2434,53.385,94.451,1.0,0.0
1550,202467,2484,9214,2434,53.36,94.551,1.0,0.0
653,792897,2484,9215,2434,53.335,94.651,1.0,0.0
909,4850165,2484,9216,2434,53.31,94.751,1.0,0.0
455,4530699,2484,9217,2434,53.285,94.851,1.0,0.0
1300,2517891,2484,9218,2434,53.26,94.951,1.0,0.0
1703,3058916,2484,9219,2434,53.236,95.051,1.0,0.0
1932,4776563,2484,9220,2434,53.21100000000001,95.151,1.0,0.0
373,6670037,2484,9221,2434,53.185,95.251,1.0,0.0
1922,1026731,2484,9222,2434,53.16,95.351,1.0,0.0
1849,4912848,2484,9223,2434,53.135,95.451,1.0,0.0
1359,6345273,2484,9224,2434,53.11,95.551,1.0,0.0
671,2507407,2484,9225,2434,53.085,95.651,1.0,0.0
1652,860574,2484,9226,2434,53.06,95.751,1.0,0.0
527,263994,2484,9227,2434,53.035,95.851,1.0,-0.02
2127,4672238,2484,9228,2434,53.01,95.951,1.0,0.0
814,3556739,2484,9229,2434,52.986,96.05,1.0,0.02
2017,5645639,2484,9230,2434,52.96100000000001,96.15,1.0,0.02
2094,2942899,2484,9231,2434,52.935,96.251,1.0,0.0
2406,602697,2484,9232,2434,52.91,96.351,1.0,-0.02
405,4984332,2484,9233,2434,52.885,96.451,1.0,0.0
441,266358,2484,9234,2434,52.86,96.551,1.0,0.0
735,2794839,2484,9235,2434,52.835,96.651,1.0,0.0
1975,1396563,2484,9236,2434,52.81,96.751,1.0,0.0
991,4582536,2484,9237,2434,52.785,96.851,1.0,0.0
1767,5110668,2484,9238,2434,52.76,96.951,1.0,0.0
2040,5151181,2484,9239,2434,52.736,97.051,1.0,0.0
1782,4446230,2484,9240,2434,52.71100000000001,97.151,1.0,0.0
789,4850421,2484,9241,2434,52.68600000000001,97.251,1.0,0.0
506,6910866,2484,9242,2434,52.66,97.351,1.0,0.0
30,6372704,2484,9243,2434,52.635,97.451,1.0,0.0
152,5610940,2484,9244,2434,52.61,97.551,1.0,0.0
983,5344557,2484,9245,2434,52.585,97.651,1.0,0.0
1701,5744397,2484,9246,2434,52.56,97.752,0.99,-0.19
332,6719071,2484,9247,2434,52.535,97.851,0.96,-0.37
2068,3402553,2484,9248,2434,52.511,97.936,1.01,0.99
1487,6458456,2484,9249,2434,52.484,98.019,1.31,4.55
888,7050552,2484,9250,2434,52.459,98.145,1.98,8.9
338,6503987,2484,9251,2434,52.444,98.371,2.94,11.02
986,735368,2484,9252,2434,52.434,98.732,3.9,8.93
223,2414224,2484,9253,2434,52.434,99.194,4.56,4.56
1136,1479642,2484,9254,2434,52.43600000000001,99.699,4.87,0.96
1259,5788415,2484,9255,2434,52.43600000000001,100.201,4.92,-0.38
945,4732858,2484,9256,2434,52.435,100.69,4.89,-0.18
466,3393692,2484,9257,2434,52.435,101.176,4.88,0.0
1003,5806715,2484,9258,2434,52.435,101.664,4.87,0.0
1738,2376989,2484,9259,2434,52.43600000000001,102.151,4.87,0.0
1695,234488,2484,9260,2434,52.43600000000001,102.638,4.87,0.0
2420,3872895,2484,9261,2434,52.43600000000001,103.126,4.88,0.0
2313,378243,2484,9262,2434,52.43600000000001,103.613,4.88,0.0
1532,1844798,2484,9263,2434,52.43600000000001,104.101,4.87,0.0
1070,3546362,2484,9264,2434,52.43600000000001,104.588,4.87,0.0
1374,2061902,2484,9265,2434,52.43600000000001,105.076,4.87,0.0
1650,4694182,2484,9266,2434,52.43600000000001,105.563,4.87,0.0
2026,5283970,2484,9267,2434,52.43600000000001,106.051,4.88,0.0
389,3664976,2484,9268,2434,52.437,106.538,4.88,0.0
479,5625351,2484,9269,2434,52.437,107.026,4.88,0.0
1687,5276821,2484,9270,2434,52.43600000000001,107.513,4.88,0.0
2080,1269000,2484,9271,2434,52.43600000000001,108.004,4.85,-0.45
1999,3037473,2484,9272,2434,52.43600000000001,108.488,4.78,-0.85
1770,442767,2484,9273,2434,52.43600000000001,108.96,4.73,-0.42
1214,2702475,2484,9274,2434,52.437,109.427,4.73,0.4
2052,6442544,2484,9275,2434,52.437,109.898,4.78,0.86
1415,824080,2484,9276,2434,52.438,110.382,4.85,0.48
1519,1918913,2484,9277,2434,52.43899999999999,110.873,4.88,0.0
2000,6474014,2484,9278,2434,52.43899999999999,111.361,4.88,0.0
1739,6451056,2484,9279,2434,52.44,111.848,4.88,0.0
776,4000734,2484,9280,2434,52.44,112.336,4.87,0.0
624,4664983,2484,9281,2434,52.441,112.823,4.87,0.0
469,4898380,2484,9282,2434,52.441,113.31,4.88,0.0
1250,6111979,2484,9283,2434,52.441,113.798,4.88,0.0
1228,5925228,2484,9284,2434,52.442,114.286,4.88,0.0
1021,5579520,2484,9285,2434,52.44300000000001,114.773,4.87,0.0
1477,4774321,2484,9286,2434,52.444,115.261,4.87,-0.06
556,6712007,2484,9287,2434,52.444,115.748,4.86,-0.14
1683,4444928,2484,9288,2434,52.445,116.23,4.88,0.3
2430,3120557,2484,9289,2434,52.444,116.711,4.98,1.65
1648,3946260,2484,9290,2434,52.444,117.206,5.24,3.41
2205,1426288,2484,9291,2434,52.45,117.74,5.6,4.25
2264,6799036,2484,9292,2434,52.462,118.327,5.97,3.42
1396,3730013,2484,9293,2434,52.48,118.952,6.22,1.67
583,6998268,2484,9294,2434,52.499,119.593,6.33,0.3
411,3957041,2484,9295,2434,52.515,120.231,6.35,-0.15
127,3172649,2484,9296,2434,52.533,120.865,6.34,-0.06
1473,6145851,2484,9297,2434,52.551,121.498,6.33,0.0
1725,4345681,2484,9298,2434,52.56800000000001,122.132,6.33,0.0
1838,5112725,2484,9299,2434,52.585,122.765,6.33,0.0
773,1694447,2484,9300,2434,52.602,123.398,6.33,0.0
1653,1880145,2484,9301,2434,52.62,124.031,6.33,0.0
628,6069684,2484,9302,2434,52.637,124.664,6.33,0.0
1122,5322158,2484,9303,2434,52.654,125.298,6.33,0.0
2342,5629783,2484,9304,2434,52.672,125.931,6.33,0.0
1890,6258677,2484,9305,2434,52.69,126.565,6.33,0.0
881,930190,2484,9306,2434,52.706,127.198,6.33,0.0
33,429037,2484,9307,2434,52.724,127.831,6.33,0.0
2249,5102752,2484,9308,2434,52.74100000000001,128.464,6.33,0.0
2125,3080550,2484,9309,2434,52.75899999999999,129.09799999999998,6.33,0.0
2120,4672198,2484,9310,2434,52.776,129.731,6.33,0.0
1867,5650285,2484,9311,2434,52.793,130.365,6.33,0.0
1456,6979022,2484,9312,2434,52.81100000000001,130.998,6.33,0.0
351,5784720,2484,9313,2434,52.828,131.631,6.33,0.0
619,1797187,2484,9314,2434,52.845,132.264,6.33,0.0
644,4503287,2484,9315,2434,52.863,132.89700000000002,6.33,0.0
2302,255805,2484,9316,2434,52.88,133.531,6.33,-0.06
357,5714895,2484,9317,2434,52.898,134.164,6.33,-0.08
2241,540207,2484,9318,2434,52.915,134.79399999999998,6.34,0.27
1588,4704948,2484,9319,2434,52.957,135.422,6.43,1.37
894,4004086,2484,9320,2434,52.895,136.061,6.65,3.03
1324,3890837,2484,9321,2434,52.797,136.733,7.01,4.25
1431,3697254,2484,9322,2434,52.61600000000001,137.45600000000002,7.4,4.03
1834,5442839,2484,9323,2434,52.49,138.226,7.72,2.45
949,6184535,2484,9324,2434,52.409,139.02200000000002,7.89,0.78
1642,1882035,2484,9325,2434,52.42100000000001,139.821,7.94,-0.05
2404,1832909,2484,9326,2434,52.405,140.615,7.93,-0.13
664,4803625,2484,9327,2434,52.389,141.407,7.92,-0.03
2389,2946314,2484,9328,2434,52.374,142.19899999999996,7.92,-0.02
1794,1001045,2484,9329,2434,52.358,142.99,7.92,0.0
308,1059747,2484,9330,2434,52.342,143.782,7.92,0.0
1341,4635322,2484,9331,2434,52.326,144.57299999999995,7.92,0.0
2195,6441279,2484,9332,2434,52.31,145.363,7.93,0.24
526,1983682,2484,9333,2434,52.295,146.157,7.97,0.46
1281,3236227,2484,9334,2434,52.279,146.957,7.99,0.22
214,2034798,2484,9335,2434,52.262,147.76,7.99,-0.22
1800,6931988,2484,9336,2434,52.246,148.56,7.97,-0.46
1124,1239836,2484,9337,2434,52.229,149.35299999999995,7.93,-0.25
1302,2348585,2484,9338,2434,52.214,150.143,7.92,0.0
1613,1147097,2484,9339,2434,52.197,150.934,7.92,0.0
1905,818205,2484,9340,2434,52.181,151.726,7.92,0.0
2240,4792305,2484,9341,2434,52.165,152.518,7.92,0.0
1758,5638437,2484,9342,2434,52.149,153.31,7.92,0.0
1211,1065473,2484,9343,2434,52.133,154.102,7.92,0.0
884,121637,2484,9344,2434,52.11600000000001,154.894,7.92,0.0
192,4205408,2484,9345,2434,52.1,155.685,7.92,0.0
1478,1908022,2484,9346,2434,52.083,156.477,7.92,0.0
1334,2368151,2484,9347,2434,52.06800000000001,157.27,7.9,-0.25
1911,578005,2484,9348,2434,52.052,158.059,7.87,-0.38
1593,1015714,2484,9349,2434,52.035,158.83100000000005,7.96,1.68
82,2175672,2484,9350,2434,52.024,159.607,8.39,6.24
465,1982219,2484,9351,2434,52.00899999999999,160.444,9.25,11.2
1230,5685515,2484,9352,2434,51.965,161.435,10.46,11.2
1363,3902665,2484,9353,2434,51.894,162.536,11.67,11.2
2380,1830300,2484,9354,2434,51.793,163.791,12.53,6.25
14,428494,2484,9355,2434,51.68899999999999,165.106,12.95,1.67
31,7005120,2484,9356,2434,51.589,166.426,13.05,-0.39
384,5291484,2484,9357,2434,51.49,167.729,13.02,-0.25
2003,3081993,2484,9358,2434,51.39100000000001,169.02700000000004,13.0,0.0
2407,764725,2484,9359,2434,51.292,170.327,13.0,0.0
1412,6195082,2484,9360,2434,51.192,171.627,13.0,0.0
707,1047491,2484,9361,2434,51.093,172.92700000000005,13.0,0.0
229,655870,2484,9362,2434,50.993,174.227,13.0,0.0
297,5862603,2484,9363,2434,50.894,175.52700000000004,13.0,0.0
1948,1944775,2484,9364,2434,50.79600000000001,176.827,13.0,0.0
1238,3973728,2484,9365,2434,50.69600000000001,178.127,13.0,0.0
1512,4299962,2484,9366,2434,50.597,179.428,13.0,0.0
1806,570607,2484,9367,2434,50.49800000000001,180.729,12.99,-0.15
394,2506258,2484,9368,2434,50.399,182.028,12.98,-0.21
2130,1394691,2484,9369,2434,50.299,183.319,13.0,0.56
540,6479647,2484,9370,2434,50.21100000000001,184.609,13.18,2.63
2176,1280993,2484,9371,2434,50.094,185.923,13.57,5.22
356,4207606,2484,9372,2434,49.914,187.297,14.13,6.43
251,3206782,2484,9373,2434,49.69600000000001,188.749,14.69,5.18
195,6363695,2484,9374,2434,49.414,190.26,15.07,2.6
963,6184651,2484,9375,2434,49.104,191.795,15.25,0.56
1741,1144014,2484,9376,2434,48.805,193.328,15.27,-0.19
429,4986706,2484,9377,2434,48.506,194.854,15.26,-0.12
2155,5249795,2484,9378,2434,48.207,196.379,15.25,0.0
2140,214322,2484,9379,2434,47.908,197.904,15.25,0.0
1526,4238413,2484,9380,2434,47.608,199.429,15.25,0.0
418,2914179,2484,9381,2434,47.309,200.954,15.25,0.0
2027,5264783,2484,9382,2434,47.01,202.479,15.26,0.07
723,4038583,2484,9383,2434,46.71100000000001,204.005,15.27,0.11
1130,3331093,2484,9384,2434,46.411,205.532,15.27,0.05
1978,5208914,2484,9385,2434,46.112,207.06,15.27,-0.06
139,6171689,2484,9386,2434,45.812,208.588,15.27,-0.12
2064,2622319,2484,9387,2434,45.51300000000001,210.109,15.29,0.55
1818,1220222,2484,9388,2434,45.214,211.649,15.28,-0.45
1554,1271428,2484,9389,2434,44.914,213.203,14.95,-5.11
1508,6047592,2484,9390,2434,44.627,214.708,14.17,-10.71
683,2334240,2484,9391,2434,44.286,216.075,13.2,-10.7
1360,2734215,2484,9392,2434,43.953,217.29,12.62,-2.23
97,714379,2484,9393,2434,43.688,218.46400000000003,12.94,9.14
1885,3021107,2484,9394,2434,43.50899999999999,219.807,14.09,11.2
2042,4781613,2484,9395,2434,43.416,221.275,15.41,11.2
1307,2818433,2484,9396,2434,43.417,222.905,16.35,6.09
1990,2379047,2484,9397,2434,43.393,224.608,16.75,0.93
154,6209554,2484,9398,2434,43.368,226.301,16.8,-0.55
670,182123,2484,9399,2434,43.345,227.973,16.76,0.0
206,3203030,2484,9400,2434,43.32,229.65,16.77,0.0
596,175825,2484,9401,2434,43.295,231.326,16.77,0.0
337,5714409,2484,9402,2434,43.271,233.003,16.77,0.0
2049,6919039,2484,9403,2434,43.246,234.68,16.77,0.0
116,3880410,2484,9404,2434,43.222,236.356,16.76,0.0
252,4656802,2484,9405,2434,43.197,238.032,16.76,0.0
1429,6224652,2484,9406,2434,43.173,239.709,16.76,0.0
2260,2502757,2484,9407,2434,43.149,241.385,16.76,0.0
956,2524588,2484,9408,2434,43.124,243.062,16.76,0.0
12,2676919,2484,9409,2434,43.1,244.738,16.76,0.0
630,3510917,2484,9410,2434,43.075,246.414,16.77,0.0
1213,1065666,2484,9411,2434,43.05,248.091,16.77,0.0
2071,1217905,2484,9412,2434,43.026,249.768,16.76,0.0
760,5359655,2484,9413,2434,43.002,251.431,16.88,1.87
1805,6973692,2484,9414,2434,42.978,253.12,17.15,3.52
1183,6301187,2484,9415,2434,42.953,254.862,17.34,1.69
1912,2567123,2484,9416,2434,42.927,256.624,17.34,-1.69
2081,6160393,2484,9417,2434,42.894,258.366,17.15,-3.52
1201,3212796,2484,9418,2434,42.861,260.055,16.88,-1.88
1092,2054300,2484,9419,2434,42.828,261.718,16.76,0.0
1618,6981483,2484,9420,2434,42.795,263.395,16.76,0.0
594,431390,2484,9421,2434,42.76300000000001,265.071,16.76,0.0
1164,1364140,2484,9422,2434,42.73,266.747,16.76,0.0
2374,1883058,2484,9423,2434,42.697,268.42400000000004,16.76,0.0
616,625505,2484,9424,2434,42.664,270.1,16.76,0.0
714,6996645,2484,9425,2434,42.631,271.776,16.76,0.0
1665,5763816,2484,9426,2434,42.598,273.453,16.76,0.0
